arr_id,prob
100.0,0
69.0,70.62
5.0,97.50
9.0,96.41
28.0,83.85
89.0,0
119.0,100.00
115.0,43.06
92.0,0
3.0,100.00
54.0,98.79
10.0,92.69
100.0,0
110.0,37.70
42.0,98.82
110.0,45.10
54.0,100.00
83.0,0
54.0,100.00
97.0,0
60.0,70.06
77.0,0
110.0,45.10
42.0,100.00
10.0,96.94
2.0,97.74
4.0,100.00
13.0,95.61
123.0,89.72
10.0,96.41
19.0,100.00
69.0,70.62
73.0,83.56
5.0,97.50
108.0,28.66
73.0,75.68
1.0,99.35
6.0,100.00
3.0,100.00
17.0,79.80
16.0,88.20
20.0,100.00
25.0,79.42
82.0,0
16.0,87.52
73.0,83.56
9.0,96.94
72.0,77.58
9.0,96.41
84.0,0
1.0,97.91
36.0,73.65
9.0,96.41
78.0,0.16
38.0,78.83
75.0,0
9.0,96.41
3.0,100.00
25.0,81.83
69.0,71.82
2.0,97.74
8.0,100.00
80.0,0
120.0,85.79
3.0,100.00
3.0,100.00
30.0,92.51
72.0,87.20
96.0,0
43.0,90.68
4.0,100.00
100.0,0
10.0,84.90
60.0,67.39
108.0,28.66
42.0,98.82
36.0,78.18
47.0,76.05
66.0,57.28
6.0,100.00
4.0,100.00
1.0,100.00
52.0,94.24
38.0,81.95
8.0,100.00
8.0,96.94
12.0,90.02
36.0,65.96
4.0,100.00
83.0,0
116.0,58.74
107.0,41.89
89.0,0
2.0,97.74
49.0,63.85
122.0,80.91
119.0,100.00
54.0,98.79
70.0,58.37
4.0,100.00
25.0,79.42
65.0,50.35
97.0,0
68.0,52.34
88.0,0
101.0,0
26.0,92.75
20.0,100.00
7.0,96.94
7.0,96.94
1.0,97.50
7.0,96.94
70.0,34.76
121.0,53.48
41.0,67.71
44.0,93.03
1.0,99.35
7.0,100.00
5.0,100.00
5.0,100.00
7.0,100.00
70.0,77.21
108.0,28.66
116.0,51.66
96.0,0
2.0,97.74
73.0,83.56
2.0,97.74
7.0,96.94
6.0,98.91
38.0,81.04
47.0,66.30
98.0,0
24.0,74.13
118.0,43.46
78.0,7.85
2.0,97.74
87.0,0
7.0,96.94
13.0,95.61
1.0,99.35
107.0,38.21
26.0,92.75
87.0,0
59.0,83.80
9.0,96.41
57.0,88.81
2.0,100.00
9.0,96.94
2.0,100.00
97.0,0
119.0,97.50
43.0,91.97
108.0,41.28
36.0,85.30
9.0,96.41
12.0,86.79
73.0,83.56
5.0,97.50
7.0,100.00
116.0,66.19
51.0,94.24
2.0,100.00
78.0,2.99
9.0,96.94
25.0,79.42
19.0,99.24
2.0,97.74
10.0,93.28
57.0,78.98
25.0,79.42
2.0,100.00
22.0,79.17
91.0,0
122.0,69.07
4.0,100.00
25.0,81.83
8.0,100.00
8.0,96.94
80.0,0
64.0,46.70
121.0,51.46
96.0,0
2.0,100.00
9.0,96.94
54.0,100.00
51.0,98.79
53.0,100.00
47.0,81.67
40.0,89.17
56.0,85.53
27.0,89.54
8.0,100.00
12.0,86.79
7.0,100.00
85.0,0
107.0,38.21
44.0,89.40
8.0,96.94
106.0,0
34.0,88.41
50.0,46.71
57.0,78.98
30.0,92.51
24.0,81.21
105.0,0
83.0,0
70.0,85.41
2.0,100.00
3.0,100.00
56.0,83.30
107.0,51.41
108.0,12.30
4.0,100.00
3.0,100.00
4.0,100.00
5.0,97.50
119.0,93.86
114.0,30.16
6.0,100.00
19.0,100.00
49.0,64.21
71.0,100.00
62.0,88.97
73.0,83.56
77.0,0
2.0,97.74
3.0,100.00
92.0,0
74.0,53.39
81.0,0
26.0,92.75
10.0,94.09
73.0,83.56
4.0,100.00
120.0,82.88
96.0,0
40.0,89.59
65.0,50.35
25.0,79.42
109.0,40.87
104.0,0
118.0,43.46
101.0,0
2.0,97.74
2.0,97.74
55.0,94.38
1.0,99.35
20.0,100.00
119.0,93.86
25.0,79.42
71.0,100.00
120.0,80.12
3.0,100.00
106.0,0
6.0,100.00
1.0,99.35
7.0,96.94
19.0,99.24
71.0,53.39
25.0,79.42
37.0,73.65
14.0,92.68
26.0,92.75
115.0,49.73
26.0,92.75
42.0,100.00
73.0,83.56
63.0,75.38
21.0,84.62
57.0,85.06
104.0,0
4.0,100.00
20.0,100.00
25.0,79.42
107.0,49.63
15.0,94.26
121.0,69.09
121.0,68.29
31.0,86.46
10.0,94.35
1.0,99.35
2.0,97.74
92.0,0
2.0,100.00
2.0,97.74
84.0,0
44.0,81.26
122.0,69.07
98.0,0
25.0,79.42
101.0,0
76.0,0
3.0,100.00
3.0,100.00
54.0,100.00
42.0,100.00
106.0,2.94
101.0,0
69.0,76.65
9.0,96.94
3.0,100.00
107.0,38.21
100.0,0
69.0,74.42
120.0,82.88
79.0,0
1.0,99.35
8.0,100.00
78.0,0
119.0,85.77
56.0,85.53
12.0,86.79
5.0,97.50
33.0,88.12
70.0,52.66
5.0,98.91
4.0,100.00
24.0,81.83
2.0,99.35
83.0,0
71.0,89.06
108.0,28.86
25.0,81.83
1.0,100.00
3.0,100.00
19.0,100.00
9.0,96.41
4.0,100.00
15.0,90.92
1.0,99.35
10.0,94.09
68.0,54.45
76.0,0
16.0,88.20
122.0,60.70
57.0,85.10
73.0,83.56
119.0,100.00
108.0,33.12
20.0,100.00
4.0,100.00
1.0,99.35
5.0,100.00
20.0,100.00
76.0,0
68.0,73.34
65.0,57.28
46.0,81.84
39.0,85.29
47.0,76.05
54.0,100.00
100.0,0
25.0,79.42
18.0,79.09
7.0,100.00
25.0,81.83
86.0,0
80.0,0
101.0,0
92.0,0
122.0,81.24
105.0,0
12.0,86.79
4.0,100.00
19.0,100.00
106.0,0
72.0,87.69
50.0,67.39
117.0,43.26
94.0,0
83.0,0
19.0,100.00
15.0,93.96
116.0,61.02
4.0,100.00
46.0,81.61
4.0,100.00
26.0,92.75
83.0,0
15.0,95.43
100.0,0
9.0,96.94
3.0,98.91
7.0,100.00
25.0,79.42
120.0,85.79
59.0,79.48
103.0,0
6.0,100.00
2.0,99.35
10.0,94.35
4.0,100.00
120.0,82.88
106.0,0
3.0,100.00
42.0,95.12
25.0,79.42
122.0,89.72
101.0,0
108.0,21.92
79.0,0
100.0,0
6.0,100.00
4.0,100.00
22.0,86.14
53.0,88.41
22.0,86.04
11.0,94.35
25.0,79.42
35.0,88.41
118.0,40.61
46.0,72.31
8.0,100.00
2.0,97.74
61.0,82.20
119.0,93.86
3.0,98.91
116.0,55.00
100.0,0
100.0,0
4.0,100.00
79.0,0
2.0,97.74
25.0,79.42
54.0,89.93
101.0,1.81
3.0,100.00
55.0,98.78
71.0,89.06
49.0,64.48
116.0,53.49
25.0,79.42
10.0,90.97
5.0,100.00
122.0,70.59
56.0,78.98
116.0,51.66
107.0,38.43
10.0,96.41
4.0,100.00
36.0,65.96
63.0,64.50
3.0,100.00
119.0,93.86
3.0,100.00
102.0,0
99.0,0
28.0,100.00
21.0,89.78
46.0,79.50
3.0,100.00
6.0,98.91
89.0,0
14.0,92.68
119.0,100.00
9.0,96.41
100.0,0
32.0,92.80
12.0,92.17
41.0,86.26
91.0,0
7.0,100.00
3.0,100.00
98.0,0
102.0,0
1.0,99.35
49.0,59.75
14.0,83.85
10.0,94.09
4.0,100.00
38.0,81.95
2.0,97.74
107.0,42.18
121.0,68.61
9.0,96.94
79.0,0
3.0,98.91
74.0,85.92
69.0,60.42
36.0,82.45
12.0,90.02
54.0,91.51
3.0,100.00
97.0,0
85.0,0
122.0,80.91
113.0,24.08
102.0,0
22.0,79.17
3.0,100.00
14.0,96.39
4.0,100.00
66.0,44.37
92.0,0
17.0,90.92
80.0,0
22.0,86.14
105.0,0
3.0,100.00
101.0,0
4.0,100.00
3.0,100.00
2.0,97.74
14.0,92.68
19.0,100.00
120.0,79.52
4.0,100.00
74.0,85.92
70.0,55.08
58.0,84.51
25.0,79.42
2.0,97.74
3.0,100.00
121.0,83.91
10.0,91.83
45.0,89.46
103.0,0
42.0,100.00
4.0,100.00
73.0,77.64
43.0,91.97
74.0,87.64
6.0,100.00
122.0,78.01
89.0,0
74.0,85.92
25.0,79.42
26.0,92.75
62.0,90.15
13.0,92.17
107.0,34.67
102.0,0
70.0,77.21
96.0,0
90.0,0
59.0,83.80
109.0,30.97
102.0,0
73.0,83.56
2.0,100.00
21.0,89.78
119.0,93.86
22.0,81.26
3.0,100.00
66.0,50.80
12.0,86.48
49.0,64.48
4.0,100.00
7.0,100.00
54.0,100.00
67.0,82.20
46.0,76.84
5.0,100.00
20.0,100.00
23.0,69.74
58.0,77.19
82.0,0
64.0,67.49
4.0,100.00
100.0,0
9.0,96.41
1.0,99.35
8.0,100.00
1.0,99.35
59.0,77.52
100.0,0
91.0,0
45.0,91.12
78.0,21.92
83.0,0
100.0,0
25.0,81.83
4.0,100.00
98.0,0
1.0,99.35
6.0,100.00
74.0,89.77
116.0,53.49
61.0,80.17
10.0,91.83
12.0,90.02
113.0,31.02
82.0,0
47.0,77.26
79.0,0
12.0,86.79
4.0,100.00
2.0,100.00
4.0,100.00
102.0,0
46.0,83.36
1.0,99.35
54.0,98.79
93.0,0
35.0,85.75
1.0,97.50
60.0,74.57
4.0,100.00
2.0,97.74
25.0,79.42
33.0,80.59
122.0,80.91
48.0,69.64
12.0,86.79
54.0,98.79
7.0,100.00
35.0,85.87
54.0,99.13
70.0,46.62
107.0,38.43
30.0,92.51
26.0,92.75
81.0,0
4.0,100.00
66.0,56.92
5.0,100.00
89.0,0
12.0,86.48
72.0,77.58
25.0,79.42
4.0,100.00
81.0,0
3.0,100.00
6.0,100.00
120.0,80.12
116.0,66.19
59.0,79.69
67.0,82.20
110.0,36.31
35.0,86.92
4.0,100.00
51.0,98.79
56.0,83.30
102.0,0
68.0,58.25
15.0,93.96
6.0,100.00
68.0,73.34
90.0,0
4.0,100.00
59.0,83.33
17.0,86.06
110.0,45.10
4.0,100.00
3.0,100.00
1.0,99.35
2.0,99.35
2.0,99.35
70.0,58.37
4.0,100.00
8.0,100.00
3.0,100.00
73.0,83.56
111.0,51.98
72.0,87.69
84.0,0
61.0,79.36
7.0,96.94
1.0,99.35
81.0,0
76.0,0
109.0,38.65
6.0,100.00
7.0,96.94
121.0,58.68
62.0,89.41
7.0,100.00
8.0,100.00
41.0,92.34
2.0,97.74
81.0,0
107.0,38.21
61.0,58.95
14.0,100.00
78.0,10.68
9.0,96.41
6.0,100.00
121.0,34.12
102.0,0
4.0,100.00
2.0,100.00
5.0,98.91
19.0,99.24
2.0,97.74
25.0,79.42
10.0,96.94
25.0,79.42
71.0,68.38
96.0,0
35.0,86.92
12.0,86.79
3.0,100.00
71.0,95.30
5.0,100.00
1.0,99.35
54.0,100.00
108.0,28.86
