arr_id,prob
89.0,0
5.0,97.50
9.0,96.41
100.0,0
28.0,83.85
69.0,70.62
119.0,100.00
115.0,43.06
33.0,88.44
92.0,0
42.0,98.82
100.0,0
54.0,98.79
3.0,100.00
10.0,92.69
110.0,37.70
110.0,45.10
54.0,100.00
77.0,0
97.0,0
42.0,100.00
54.0,100.00
60.0,70.06
83.0,0
110.0,45.10
10.0,96.94
2.0,97.74
4.0,100.00
123.0,89.72
13.0,95.61
69.0,70.62
73.0,83.56
5.0,97.50
10.0,96.41
19.0,100.00
108.0,28.66
6.0,100.00
20.0,100.00
16.0,87.52
3.0,100.00
1.0,99.35
17.0,79.80
16.0,88.20
73.0,75.68
25.0,79.42
82.0,0
9.0,96.41
1.0,97.91
72.0,77.58
9.0,96.94
9.0,96.41
73.0,83.56
38.0,78.83
84.0,0
36.0,73.65
78.0,0.16
75.0,0
3.0,100.00
8.0,100.00
120.0,85.79
69.0,71.82
30.0,92.51
9.0,96.41
2.0,97.74
3.0,100.00
80.0,0
25.0,81.83
3.0,100.00
4.0,100.00
72.0,87.20
36.0,78.18
42.0,98.82
10.0,84.90
96.0,0
100.0,0
108.0,28.66
43.0,90.68
60.0,67.39
66.0,57.28
47.0,76.05
4.0,100.00
1.0,100.00
6.0,100.00
52.0,94.24
38.0,81.95
83.0,0
8.0,100.00
8.0,96.94
12.0,90.02
4.0,100.00
36.0,65.96
116.0,58.74
107.0,41.89
89.0,0
2.0,97.74
119.0,100.00
25.0,79.42
70.0,58.37
88.0,0
122.0,80.91
26.0,92.75
4.0,100.00
97.0,0
54.0,98.79
65.0,50.35
49.0,63.85
68.0,52.34
101.0,0
7.0,96.94
7.0,96.94
121.0,53.48
7.0,96.94
70.0,34.76
41.0,67.71
1.0,97.50
20.0,100.00
44.0,93.03
116.0,51.66
1.0,99.35
5.0,100.00
7.0,100.00
7.0,100.00
70.0,77.21
5.0,100.00
108.0,28.66
96.0,0
6.0,98.91
2.0,97.74
2.0,97.74
7.0,96.94
73.0,83.56
47.0,66.30
78.0,7.85
98.0,0
53.0,90.42
118.0,43.46
38.0,81.04
24.0,74.13
1.0,99.35
107.0,38.21
87.0,0
2.0,97.74
12.0,86.48
13.0,95.61
7.0,96.94
87.0,0
26.0,92.75
2.0,100.00
119.0,97.50
9.0,96.41
97.0,0
9.0,96.94
43.0,91.97
2.0,100.00
57.0,88.81
59.0,83.80
36.0,85.30
108.0,41.28
12.0,86.79
7.0,100.00
9.0,96.41
116.0,66.19
2.0,100.00
5.0,97.50
73.0,83.56
51.0,94.24
78.0,2.99
9.0,96.94
19.0,99.24
10.0,93.28
25.0,79.42
2.0,97.74
57.0,78.98
25.0,79.42
64.0,46.70
8.0,100.00
8.0,96.94
4.0,100.00
22.0,79.17
25.0,81.83
2.0,100.00
122.0,69.07
80.0,0
121.0,51.46
91.0,0
9.0,96.94
96.0,0
2.0,100.00
54.0,100.00
53.0,100.00
47.0,81.67
51.0,98.79
40.0,89.17
56.0,85.53
27.0,89.54
7.0,100.00
8.0,100.00
12.0,86.79
107.0,38.21
44.0,89.40
8.0,96.94
105.0,0
30.0,92.51
34.0,88.41
50.0,46.71
85.0,0
57.0,78.98
106.0,0
24.0,81.21
83.0,0
3.0,100.00
70.0,85.41
2.0,100.00
108.0,12.30
56.0,83.30
107.0,51.41
5.0,97.50
119.0,93.86
3.0,100.00
4.0,100.00
4.0,100.00
114.0,30.16
6.0,100.00
49.0,64.21
19.0,100.00
62.0,88.97
71.0,100.00
35.0,85.87
3.0,100.00
73.0,83.56
77.0,0
2.0,97.74
92.0,0
81.0,0
26.0,92.75
74.0,53.39
65.0,50.35
10.0,94.09
120.0,82.88
96.0,0
40.0,89.59
25.0,79.42
118.0,43.46
73.0,83.56
4.0,100.00
104.0,0
101.0,0
110.0,36.31
20.0,100.00
2.0,97.74
25.0,79.42
1.0,99.35
3.0,100.00
2.0,97.74
119.0,93.86
55.0,94.38
120.0,80.12
106.0,0
71.0,100.00
7.0,96.94
1.0,99.35
19.0,99.24
37.0,73.65
25.0,79.42
26.0,92.75
6.0,100.00
26.0,92.75
14.0,92.68
71.0,53.39
42.0,100.00
115.0,49.73
73.0,83.56
21.0,84.62
63.0,75.38
57.0,85.06
4.0,100.00
25.0,79.42
20.0,100.00
73.0,83.56
15.0,94.26
121.0,69.09
107.0,49.63
31.0,86.46
121.0,68.29
1.0,99.35
84.0,0
2.0,97.74
92.0,0
10.0,94.35
2.0,100.00
122.0,69.07
25.0,79.42
2.0,97.74
44.0,81.26
98.0,0
101.0,0
76.0,0
3.0,100.00
3.0,100.00
42.0,100.00
54.0,100.00
