arr_id,prob
89.0,0
115.0,31.68
5.0,97.00
69.0,64.75
100.0,0
9.0,95.69
33.0,86.12
28.0,80.62
119.0,100.00
92.0,0
3.0,100.00
54.0,98.55
100.0,0
42.0,98.58
10.0,91.23
110.0,25.24
110.0,34.12
60.0,64.07
42.0,100.00
54.0,100.00
83.0,0
54.0,100.00
97.0,0
77.0,0
110.0,34.12
10.0,96.33
4.0,100.00
2.0,97.29
13.0,94.74
123.0,87.66
5.0,97.00
10.0,95.69
73.0,80.28
19.0,100.00
69.0,64.75
108.0,14.40
16.0,85.03
82.0,0
6.0,100.00
3.0,100.00
73.0,70.81
25.0,75.30
16.0,85.84
20.0,100.00
1.0,99.22
17.0,75.76
1.0,97.49
9.0,96.33
9.0,95.69
73.0,80.28
72.0,73.10
9.0,95.69
75.0,0
38.0,74.60
36.0,68.38
78.0,0
84.0,0
9.0,95.69
3.0,100.00
25.0,78.20
2.0,97.29
8.0,100.00
120.0,82.95
30.0,91.01
80.0,0
3.0,100.00
69.0,66.18
3.0,100.00
42.0,98.58
72.0,84.64
4.0,100.00
47.0,71.27
96.0,0
43.0,88.81
36.0,73.81
100.0,0
108.0,14.40
10.0,81.88
60.0,60.87
66.0,48.74
6.0,100.00
4.0,100.00
1.0,100.00
52.0,93.09
38.0,78.34
4.0,100.00
36.0,59.15
8.0,96.33
89.0,0
8.0,100.00
12.0,88.02
83.0,0
116.0,50.49
107.0,30.26
70.0,50.04
4.0,100.00
49.0,56.62
25.0,75.30
2.0,97.29
119.0,100.00
97.0,0
122.0,77.09
26.0,91.30
54.0,98.55
88.0,0
68.0,42.80
65.0,40.41
101.0,0
70.0,21.72
7.0,96.33
7.0,96.33
7.0,96.33
41.0,61.25
121.0,44.18
20.0,100.00
1.0,97.00
44.0,91.64
7.0,100.00
7.0,100.00
1.0,99.22
5.0,100.00
5.0,100.00
70.0,72.65
116.0,41.99
108.0,14.40
96.0,0
6.0,98.69
2.0,97.29
73.0,80.28
2.0,97.29
98.0,0
7.0,96.33
47.0,59.56
78.0,0
53.0,88.51
38.0,77.24
24.0,68.96
12.0,83.77
1.0,99.22
13.0,94.74
7.0,96.33
2.0,97.29
87.0,0
107.0,25.85
26.0,91.30
87.0,0
9.0,96.33
2.0,100.00
9.0,95.69
43.0,90.37
2.0,100.00
119.0,97.00
97.0,0
59.0,80.56
57.0,86.58
36.0,82.36
108.0,29.53
9.0,95.69
2.0,100.00
5.0,97.00
12.0,84.15
116.0,59.43
7.0,100.00
51.0,93.09
73.0,80.28
78.0,0
19.0,99.08
25.0,75.30
25.0,75.30
57.0,74.77
9.0,96.33
2.0,97.29
10.0,91.94
4.0,100.00
25.0,78.20
22.0,75.00
8.0,100.00
8.0,96.33
2.0,100.00
80.0,0
122.0,62.88
64.0,36.04
91.0,0
121.0,41.75
53.0,100.00
47.0,78.01
9.0,96.33
54.0,100.00
2.0,100.00
96.0,0
51.0,98.55
56.0,82.64
27.0,87.44
40.0,87.00
12.0,84.15
8.0,100.00
44.0,87.28
7.0,100.00
50.0,36.05
107.0,25.85
8.0,96.33
85.0,0
57.0,74.77
34.0,86.09
30.0,91.01
106.0,0
105.0,0
24.0,77.45
2.0,100.00
83.0,0
3.0,100.00
56.0,79.97
70.0,82.49
107.0,41.69
108.0,0
5.0,97.00
3.0,100.00
119.0,92.63
4.0,100.00
4.0,100.00
114.0,16.20
49.0,57.05
71.0,100.00
6.0,100.00
19.0,100.00
62.0,86.77
35.0,83.05
73.0,80.28
3.0,100.00
92.0,0
2.0,97.29
77.0,0
74.0,44.06
81.0,0
26.0,91.30
101.0,0
73.0,80.28
40.0,87.51
10.0,92.91
65.0,40.41
4.0,100.00
120.0,79.45
25.0,75.30
104.0,0
96.0,0
118.0,32.15
109.0,29.05
3.0,100.00
1.0,99.22
2.0,97.29
2.0,97.29
25.0,75.30
20.0,100.00
71.0,100.00
120.0,76.14
119.0,92.63
106.0,0
55.0,93.25
1.0,99.22
6.0,100.00
37.0,68.38
19.0,99.08
7.0,96.33
42.0,100.00
26.0,91.30
25.0,75.30
71.0,44.06
115.0,39.68
26.0,91.30
14.0,91.21
21.0,81.54
73.0,80.28
63.0,70.46
57.0,82.07
104.0,0
4.0,100.00
20.0,100.00
73.0,80.28
15.0,93.11
25.0,75.30
121.0,62.90
107.0,39.56
31.0,83.76
121.0,61.95
92.0,0
1.0,99.22
2.0,97.29
84.0,0
2.0,97.29
10.0,93.22
2.0,100.00
25.0,75.30
122.0,62.88
98.0,0
101.0,0
44.0,77.51
76.0,0
3.0,100.00
54.0,100.00
3.0,100.00
42.0,100.00
106.0,0
69.0,71.98
101.0,0
69.0,69.31
3.0,100.00
9.0,96.33
107.0,25.85
79.0,0
120.0,79.45
100.0,0
8.0,100.00
1.0,99.22
119.0,82.92
56.0,82.64
78.0,0
106.0,0
4.0,100.00
5.0,98.69
70.0,43.19
5.0,97.00
2.0,99.22
12.0,84.15
83.0,0
33.0,85.74
108.0,14.64
71.0,86.87
25.0,78.20
24.0,78.20
10.0,92.91
4.0,100.00
1.0,99.22
15.0,89.11
16.0,85.84
19.0,100.00
3.0,100.00
122.0,52.84
9.0,95.69
1.0,100.00
57.0,82.12
68.0,45.33
76.0,0
119.0,100.00
73.0,80.28
108.0,19.74
4.0,100.00
1.0,99.22
20.0,100.00
39.0,82.35
68.0,68.01
65.0,48.74
5.0,100.00
20.0,100.00
46.0,78.21
76.0,0
25.0,75.30
54.0,100.00
47.0,71.27
100.0,0
18.0,74.91
25.0,78.20
101.0,0
7.0,100.00
92.0,0
122.0,77.49
105.0,0
86.0,0
80.0,0
12.0,84.15
19.0,100.00
4.0,100.00
83.0,0
117.0,31.92
50.0,60.87
106.0,0
72.0,85.23
94.0,0
4.0,100.00
4.0,100.00
19.0,100.00
116.0,53.22
26.0,91.30
15.0,92.75
83.0,0
7.0,100.00
100.0,0
9.0,96.33
25.0,75.30
120.0,82.95
3.0,98.69
15.0,94.51
59.0,75.38
103.0,0
6.0,100.00
106.0,0
10.0,93.22
3.0,100.00
25.0,75.30
4.0,100.00
2.0,99.22
122.0,87.66
42.0,94.14
120.0,79.45
101.0,0
4.0,100.00
100.0,0
6.0,100.00
22.0,83.37
108.0,6.31
79.0,0
11.0,93.22
22.0,83.25
35.0,86.09
53.0,86.09
25.0,75.30
46.0,66.77
118.0,28.73
8.0,100.00
3.0,98.69
119.0,92.63
116.0,46.00
8.0,91.23
2.0,97.29
61.0,78.64
100.0,0
100.0,0
2.0,97.29
4.0,100.00
25.0,75.30
54.0,87.91
79.0,0
101.0,0
3.0,100.00
55.0,98.53
49.0,57.37
116.0,44.19
71.0,86.87
25.0,75.30
10.0,89.17
5.0,100.00
122.0,64.70
4.0,100.00
10.0,95.69
36.0,59.15
56.0,74.77
107.0,26.11
116.0,41.99
63.0,57.40
3.0,100.00
119.0,92.63
28.0,100.00
3.0,100.00
21.0,87.74
17.0,75.76
46.0,75.40
99.0,0
102.0,0
6.0,98.69
9.0,95.69
3.0,100.00
14.0,91.21
119.0,100.00
89.0,0
32.0,91.36
12.0,90.61
100.0,0
7.0,100.00
3.0,100.00
41.0,83.51
98.0,0
91.0,0
102.0,0
1.0,99.22
2.0,97.29
4.0,100.00
14.0,80.62
10.0,92.91
49.0,51.70
38.0,78.34
107.0,30.62
121.0,62.33
3.0,98.69
12.0,88.02
3.0,100.00
9.0,96.33
74.0,83.10
79.0,0
85.0,0
36.0,78.94
69.0,52.51
97.0,0
122.0,77.09
102.0,0
113.0,8.89
22.0,75.00
92.0,0
4.0,100.00
3.0,100.00
80.0,0
14.0,95.66
105.0,0
66.0,33.25
17.0,89.11
22.0,83.37
2.0,97.29
3.0,100.00
4.0,100.00
14.0,91.21
3.0,100.00
101.0,0
19.0,100.00
120.0,75.42
70.0,46.09
2.0,97.29
4.0,100.00
25.0,75.30
58.0,81.41
3.0,100.00
74.0,83.10
121.0,80.70
4.0,100.00
73.0,73.17
10.0,90.20
43.0,90.37
45.0,87.35
42.0,100.00
103.0,0
6.0,100.00
26.0,91.30
74.0,83.10
89.0,0
62.0,88.18
122.0,73.61
25.0,75.30
74.0,85.17
13.0,90.61
107.0,21.61
102.0,0
96.0,0
70.0,72.65
102.0,0
90.0,0
59.0,80.56
104.0,0
109.0,17.16
119.0,92.63
22.0,77.51
73.0,80.28
2.0,100.00
21.0,87.74
3.0,100.00
66.0,40.97
12.0,83.77
7.0,100.00
67.0,78.64
4.0,100.00
54.0,100.00
49.0,57.37
46.0,72.21
20.0,100.00
5.0,100.00
23.0,63.69
25.0,75.30
82.0,0
64.0,60.99
58.0,72.63
100.0,0
1.0,99.22
100.0,0
4.0,100.00
9.0,95.69
8.0,100.00
1.0,99.22
59.0,73.02
78.0,6.31
45.0,89.34
91.0,0
98.0,0
100.0,0
1.0,99.22
25.0,78.20
4.0,100.00
83.0,0
12.0,88.02
116.0,44.19
10.0,90.20
6.0,100.00
61.0,76.20
113.0,17.22
74.0,87.72
79.0,0
47.0,72.71
82.0,0
