arr_id,prob
5.0,97.50
69.0,70.62
115.0,43.06
119.0,100.00
89.0,0
9.0,96.41
92.0,0
100.0,0
28.0,83.85
100.0,0
54.0,98.79
3.0,100.00
10.0,92.69
110.0,37.70
42.0,98.82
110.0,45.10
54.0,100.00
83.0,0
54.0,100.00
97.0,0
60.0,70.06
42.0,100.00
77.0,0
110.0,45.10
10.0,96.94
2.0,97.74
4.0,100.00
13.0,95.61
123.0,89.72
73.0,83.56
5.0,97.50
19.0,100.00
10.0,96.41
69.0,70.62
108.0,28.66
6.0,100.00
20.0,100.00
73.0,75.68
16.0,88.20
3.0,100.00
25.0,79.42
1.0,99.35
17.0,79.80
82.0,0
16.0,87.52
9.0,96.41
72.0,77.58
36.0,73.65
1.0,97.91
9.0,96.94
9.0,96.41
84.0,0
75.0,0
73.0,83.56
38.0,78.83
78.0,0.16
3.0,100.00
8.0,100.00
30.0,92.51
2.0,97.74
9.0,96.41
120.0,85.79
25.0,81.83
69.0,71.82
80.0,0
3.0,100.00
3.0,100.00
4.0,100.00
100.0,0
96.0,0
72.0,87.20
10.0,84.90
36.0,78.18
43.0,90.68
66.0,57.28
60.0,67.39
108.0,28.66
42.0,98.82
47.0,76.05
1.0,100.00
6.0,100.00
4.0,100.00
52.0,94.24
38.0,81.95
8.0,100.00
4.0,100.00
83.0,0
36.0,65.96
116.0,58.74
12.0,90.02
8.0,96.94
107.0,41.89
89.0,0
49.0,63.85
2.0,97.74
119.0,100.00
4.0,100.00
122.0,80.91
54.0,98.79
25.0,79.42
68.0,52.34
88.0,0
101.0,0
70.0,58.37
26.0,92.75
65.0,50.35
97.0,0
1.0,97.50
7.0,96.94
7.0,96.94
7.0,96.94
121.0,53.48
20.0,100.00
70.0,34.76
41.0,67.71
44.0,93.03
5.0,100.00
1.0,99.35
5.0,100.00
108.0,28.66
7.0,100.00
96.0,0
7.0,100.00
116.0,51.66
70.0,77.21
7.0,96.94
6.0,98.91
73.0,83.56
2.0,97.74
2.0,97.74
47.0,66.30
98.0,0
118.0,43.46
38.0,81.04
78.0,7.85
24.0,74.13
2.0,97.74
7.0,96.94
13.0,95.61
1.0,99.35
107.0,38.21
26.0,92.75
87.0,0
87.0,0
2.0,100.00
97.0,0
2.0,100.00
9.0,96.94
59.0,83.80
9.0,96.41
57.0,88.81
119.0,97.50
36.0,85.30
43.0,91.97
108.0,41.28
12.0,86.79
9.0,96.41
7.0,100.00
5.0,97.50
51.0,94.24
116.0,66.19
73.0,83.56
78.0,2.99
25.0,79.42
57.0,78.98
19.0,99.24
10.0,93.28
2.0,97.74
9.0,96.94
25.0,79.42
8.0,100.00
8.0,96.94
2.0,100.00
4.0,100.00
64.0,46.70
25.0,81.83
122.0,69.07
22.0,79.17
121.0,51.46
91.0,0
80.0,0
2.0,100.00
53.0,100.00
9.0,96.94
54.0,100.00
96.0,0
47.0,81.67
51.0,98.79
56.0,85.53
40.0,89.17
27.0,89.54
8.0,100.00
12.0,86.79
107.0,38.21
44.0,89.40
57.0,78.98
50.0,46.71
106.0,0
8.0,96.94
7.0,100.00
34.0,88.41
85.0,0
30.0,92.51
105.0,0
24.0,81.21
83.0,0
3.0,100.00
2.0,100.00
70.0,85.41
107.0,51.41
56.0,83.30
108.0,12.30
3.0,100.00
4.0,100.00
119.0,93.86
4.0,100.00
5.0,97.50
114.0,30.16
6.0,100.00
19.0,100.00
49.0,64.21
62.0,88.97
71.0,100.00
73.0,83.56
3.0,100.00
2.0,97.74
92.0,0
77.0,0
81.0,0
74.0,53.39
26.0,92.75
96.0,0
10.0,94.09
120.0,82.88
4.0,100.00
25.0,79.42
118.0,43.46
40.0,89.59
104.0,0
73.0,83.56
65.0,50.35
101.0,0
109.0,40.87
2.0,97.74
2.0,97.74
25.0,79.42
20.0,100.00
55.0,94.38
119.0,93.86
3.0,100.00
