arr_id,prob
5.0,97.50
9.0,96.41
69.0,70.62
28.0,83.85
89.0,0
100.0,0
115.0,43.06
92.0,0
119.0,100.00
100.0,0
3.0,100.00
54.0,98.79
10.0,92.69
42.0,98.82
110.0,37.70
110.0,45.10
77.0,0
42.0,100.00
60.0,70.06
97.0,0
83.0,0
54.0,100.00
54.0,100.00
110.0,45.10
10.0,96.94
2.0,97.74
4.0,100.00
13.0,95.61
123.0,89.72
5.0,97.50
10.0,96.41
19.0,100.00
69.0,70.62
73.0,83.56
108.0,28.66
3.0,100.00
1.0,99.35
73.0,75.68
6.0,100.00
25.0,79.42
16.0,88.20
20.0,100.00
17.0,79.80
82.0,0
16.0,87.52
9.0,96.41
1.0,97.91
73.0,83.56
72.0,77.58
36.0,73.65
9.0,96.94
9.0,96.41
84.0,0
38.0,78.83
75.0,0
78.0,0.16
9.0,96.41
8.0,100.00
69.0,71.82
2.0,97.74
3.0,100.00
30.0,92.51
25.0,81.83
80.0,0
120.0,85.79
3.0,100.00
3.0,100.00
4.0,100.00
72.0,87.20
108.0,28.66
10.0,84.90
96.0,0
100.0,0
43.0,90.68
66.0,57.28
36.0,78.18
42.0,98.82
60.0,67.39
47.0,76.05
1.0,100.00
4.0,100.00
52.0,94.24
38.0,81.95
6.0,100.00
116.0,58.74
8.0,100.00
83.0,0
8.0,96.94
4.0,100.00
36.0,65.96
12.0,90.02
89.0,0
107.0,41.89
4.0,100.00
54.0,98.79
119.0,100.00
88.0,0
25.0,79.42
49.0,63.85
70.0,58.37
2.0,97.74
122.0,80.91
26.0,92.75
65.0,50.35
97.0,0
68.0,52.34
101.0,0
1.0,97.50
7.0,96.94
7.0,96.94
70.0,34.76
121.0,53.48
41.0,67.71
20.0,100.00
7.0,96.94
44.0,93.03
116.0,51.66
96.0,0
1.0,99.35
5.0,100.00
5.0,100.00
70.0,77.21
7.0,100.00
7.0,100.00
108.0,28.66
73.0,83.56
6.0,98.91
7.0,96.94
2.0,97.74
2.0,97.74
47.0,66.30
118.0,43.46
78.0,7.85
98.0,0
38.0,81.04
24.0,74.13
7.0,96.94
1.0,99.35
87.0,0
2.0,97.74
87.0,0
13.0,95.61
26.0,92.75
107.0,38.21
9.0,96.94
2.0,100.00
119.0,97.50
9.0,96.41
2.0,100.00
59.0,83.80
43.0,91.97
108.0,41.28
57.0,88.81
97.0,0
36.0,85.30
116.0,66.19
12.0,86.79
73.0,83.56
9.0,96.41
7.0,100.00
51.0,94.24
5.0,97.50
78.0,2.99
19.0,99.24
25.0,79.42
57.0,78.98
25.0,79.42
9.0,96.94
10.0,93.28
2.0,97.74
2.0,100.00
22.0,79.17
8.0,100.00
8.0,96.94
64.0,46.70
25.0,81.83
4.0,100.00
122.0,69.07
80.0,0
91.0,0
121.0,51.46
9.0,96.94
2.0,100.00
53.0,100.00
54.0,100.00
47.0,81.67
96.0,0
51.0,98.79
40.0,89.17
27.0,89.54
56.0,85.53
57.0,78.98
8.0,100.00
8.0,96.94
107.0,38.21
7.0,100.00
44.0,89.40
12.0,86.79
106.0,0
85.0,0
24.0,81.21
50.0,46.71
34.0,88.41
30.0,92.51
105.0,0
3.0,100.00
70.0,85.41
83.0,0
2.0,100.00
56.0,83.30
108.0,12.30
107.0,51.41
5.0,97.50
3.0,100.00
4.0,100.00
119.0,93.86
4.0,100.00
114.0,30.16
6.0,100.00
19.0,100.00
49.0,64.21
62.0,88.97
71.0,100.00
73.0,83.56
3.0,100.00
2.0,97.74
77.0,0
92.0,0
74.0,53.39
26.0,92.75
81.0,0
10.0,94.09
118.0,43.46
120.0,82.88
25.0,79.42
40.0,89.59
65.0,50.35
96.0,0
4.0,100.00
73.0,83.56
104.0,0
109.0,40.87
101.0,0
2.0,97.74
1.0,99.35
2.0,97.74
55.0,94.38
3.0,100.00
20.0,100.00
119.0,93.86
120.0,80.12
25.0,79.42
71.0,100.00
106.0,0
37.0,73.65
6.0,100.00
1.0,99.35
7.0,96.94
26.0,92.75
19.0,99.24
42.0,100.00
71.0,53.39
14.0,92.68
25.0,79.42
26.0,92.75
115.0,49.73
73.0,83.56
21.0,84.62
57.0,85.06
63.0,75.38
4.0,100.00
20.0,100.00
25.0,79.42
107.0,49.63
121.0,68.29
15.0,94.26
121.0,69.09
31.0,86.46
10.0,94.35
2.0,97.74
1.0,99.35
92.0,0
84.0,0
2.0,97.74
122.0,69.07
25.0,79.42
76.0,0
2.0,100.00
98.0,0
44.0,81.26
101.0,0
54.0,100.00
3.0,100.00
3.0,100.00
106.0,2.94
42.0,100.00
101.0,0
69.0,76.65
9.0,96.94
107.0,38.21
3.0,100.00
69.0,74.42
100.0,0
120.0,82.88
79.0,0
8.0,100.00
56.0,85.53
1.0,99.35
119.0,85.77
78.0,0
12.0,86.79
4.0,100.00
5.0,98.91
5.0,97.50
33.0,88.12
70.0,52.66
24.0,81.83
2.0,99.35
83.0,0
71.0,89.06
108.0,28.86
25.0,81.83
76.0,0
9.0,96.41
3.0,100.00
122.0,60.70
1.0,100.00
1.0,99.35
15.0,90.92
10.0,94.09
68.0,54.45
19.0,100.00
4.0,100.00
16.0,88.20
57.0,85.10
73.0,83.56
119.0,100.00
108.0,33.12
20.0,100.00
20.0,100.00
46.0,81.84
4.0,100.00
68.0,73.34
39.0,85.29
1.0,99.35
65.0,57.28
5.0,100.00
76.0,0
47.0,76.05
25.0,79.42
54.0,100.00
100.0,0
18.0,79.09
7.0,100.00
105.0,0
25.0,81.83
101.0,0
80.0,0
122.0,81.24
86.0,0
92.0,0
94.0,0
12.0,86.79
4.0,100.00
83.0,0
19.0,100.00
106.0,0
72.0,87.69
117.0,43.26
50.0,67.39
4.0,100.00
15.0,93.96
19.0,100.00
4.0,100.00
26.0,92.75
116.0,61.02
83.0,0
120.0,85.79
100.0,0
7.0,100.00
25.0,79.42
9.0,96.94
3.0,98.91
59.0,79.48
15.0,95.43
103.0,0
6.0,100.00
4.0,100.00
2.0,99.35
122.0,89.72
25.0,79.42
