arr_id,prob
5.0,97.50
119.0,100.00
100.0,0
69.0,70.62
89.0,0
115.0,43.06
28.0,83.85
9.0,96.41
92.0,0
3.0,100.00
54.0,98.79
42.0,98.82
110.0,45.10
10.0,92.69
100.0,0
110.0,37.70
83.0,0
97.0,0
60.0,70.06
54.0,100.00
54.0,100.00
77.0,0
42.0,100.00
110.0,45.10
2.0,97.74
4.0,100.00
10.0,96.94
123.0,89.72
13.0,95.61
19.0,100.00
73.0,83.56
10.0,96.41
5.0,97.50
108.0,28.66
69.0,70.62
1.0,99.35
16.0,88.20
6.0,100.00
3.0,100.00
20.0,100.00
82.0,0
17.0,79.80
73.0,75.68
25.0,79.42
16.0,87.52
9.0,96.41
73.0,83.56
9.0,96.41
9.0,96.94
36.0,73.65
38.0,78.83
72.0,77.58
1.0,97.91
84.0,0
78.0,0.16
75.0,0
2.0,97.74
3.0,100.00
9.0,96.41
8.0,100.00
3.0,100.00
25.0,81.83
3.0,100.00
69.0,71.82
120.0,85.79
80.0,0
30.0,92.51
4.0,100.00
100.0,0
10.0,84.90
47.0,76.05
96.0,0
43.0,90.68
66.0,57.28
36.0,78.18
60.0,67.39
72.0,87.20
108.0,28.66
42.0,98.82
1.0,100.00
6.0,100.00
52.0,94.24
38.0,81.95
4.0,100.00
8.0,100.00
83.0,0
4.0,100.00
12.0,86.79
36.0,65.96
116.0,58.74
8.0,96.94
107.0,41.89
89.0,0
12.0,90.02
4.0,100.00
122.0,80.91
88.0,0
119.0,100.00
49.0,63.85
2.0,97.74
26.0,92.75
54.0,98.79
70.0,58.37
25.0,79.42
65.0,50.35
68.0,52.34
97.0,0
101.0,0
20.0,100.00
121.0,53.48
7.0,96.94
7.0,96.94
1.0,97.50
41.0,67.71
70.0,34.76
7.0,96.94
44.0,93.03
5.0,100.00
7.0,100.00
5.0,100.00
1.0,99.35
7.0,100.00
116.0,51.66
70.0,77.21
108.0,28.66
96.0,0
6.0,98.91
7.0,96.94
118.0,43.46
2.0,97.74
73.0,83.56
2.0,97.74
47.0,66.30
38.0,81.04
98.0,0
24.0,74.13
78.0,7.85
87.0,0
1.0,99.35
2.0,97.74
107.0,38.21
87.0,0
13.0,95.61
26.0,92.75
7.0,96.94
2.0,100.00
2.0,100.00
9.0,96.94
119.0,97.50
97.0,0
9.0,96.41
57.0,88.81
59.0,83.80
108.0,41.28
36.0,85.30
43.0,91.97
12.0,86.79
9.0,96.41
116.0,66.19
73.0,83.56
5.0,97.50
7.0,100.00
51.0,94.24
78.0,2.99
19.0,99.24
9.0,96.94
25.0,79.42
2.0,97.74
57.0,78.98
