arr_id,prob
69.0,70.62
5.0,97.50
115.0,43.06
9.0,96.41
89.0,0
100.0,0
28.0,83.85
92.0,0
119.0,100.00
54.0,98.79
100.0,0
110.0,37.70
10.0,92.69
3.0,100.00
42.0,98.82
110.0,45.10
60.0,70.06
83.0,0
54.0,100.00
54.0,100.00
42.0,100.00
97.0,0
77.0,0
110.0,45.10
10.0,96.94
2.0,97.74
4.0,100.00
13.0,95.61
123.0,89.72
73.0,83.56
10.0,96.41
19.0,100.00
69.0,70.62
5.0,97.50
108.0,28.66
73.0,75.68
6.0,100.00
3.0,100.00
16.0,88.20
1.0,99.35
25.0,79.42
20.0,100.00
82.0,0
17.0,79.80
16.0,87.52
9.0,96.41
9.0,96.94
73.0,83.56
9.0,96.41
72.0,77.58
1.0,97.91
84.0,0
38.0,78.83
75.0,0
36.0,73.65
78.0,0.16
3.0,100.00
25.0,81.83
9.0,96.41
2.0,97.74
30.0,92.51
8.0,100.00
120.0,85.79
69.0,71.82
3.0,100.00
80.0,0
3.0,100.00
96.0,0
72.0,87.20
4.0,100.00
100.0,0
10.0,84.90
108.0,28.66
43.0,90.68
36.0,78.18
42.0,98.82
60.0,67.39
66.0,57.28
47.0,76.05
1.0,100.00
6.0,100.00
4.0,100.00
52.0,94.24
38.0,81.95
83.0,0
8.0,100.00
36.0,65.96
4.0,100.00
8.0,96.94
89.0,0
12.0,90.02
116.0,58.74
107.0,41.89
4.0,100.00
101.0,0
97.0,0
25.0,79.42
119.0,100.00
68.0,52.34
2.0,97.74
88.0,0
54.0,98.79
49.0,63.85
70.0,58.37
26.0,92.75
122.0,80.91
65.0,50.35
1.0,97.50
7.0,96.94
70.0,34.76
7.0,96.94
7.0,96.94
41.0,67.71
121.0,53.48
20.0,100.00
44.0,93.03
5.0,100.00
7.0,100.00
1.0,99.35
5.0,100.00
116.0,51.66
70.0,77.21
96.0,0
7.0,100.00
108.0,28.66
118.0,43.46
73.0,83.56
6.0,98.91
2.0,97.74
7.0,96.94
98.0,0
2.0,97.74
47.0,66.30
38.0,81.04
78.0,7.85
24.0,74.13
2.0,97.74
87.0,0
87.0,0
1.0,99.35
13.0,95.61
7.0,96.94
107.0,38.21
26.0,92.75
2.0,100.00
9.0,96.41
97.0,0
9.0,96.94
2.0,100.00
119.0,97.50
36.0,85.30
57.0,88.81
59.0,83.80
43.0,91.97
108.0,41.28
116.0,66.19
12.0,86.79
9.0,96.41
5.0,97.50
73.0,83.56
7.0,100.00
2.0,100.00
51.0,94.24
78.0,2.99
10.0,93.28
25.0,79.42
25.0,79.42
19.0,99.24
9.0,96.94
2.0,97.74
57.0,78.98
8.0,100.00
2.0,100.00
25.0,81.83
