arr_id,prob
9.0,96.41
5.0,97.50
115.0,43.06
100.0,0
28.0,83.85
69.0,70.62
89.0,0
119.0,100.00
92.0,0
33.0,88.44
100.0,0
54.0,98.79
3.0,100.00
110.0,37.70
42.0,98.82
10.0,92.69
110.0,45.10
60.0,70.06
54.0,100.00
42.0,100.00
83.0,0
54.0,100.00
97.0,0
110.0,45.10
77.0,0
2.0,97.74
4.0,100.00
10.0,96.94
123.0,89.72
13.0,95.61
73.0,83.56
5.0,97.50
19.0,100.00
69.0,70.62
10.0,96.41
108.0,28.66
6.0,100.00
25.0,79.42
73.0,75.68
3.0,100.00
1.0,99.35
20.0,100.00
16.0,87.52
16.0,88.20
17.0,79.80
82.0,0
73.0,83.56
72.0,77.58
1.0,97.91
9.0,96.41
36.0,73.65
9.0,96.94
84.0,0
75.0,0
9.0,96.41
78.0,0.16
38.0,78.83
3.0,100.00
3.0,100.00
8.0,100.00
9.0,96.41
2.0,97.74
69.0,71.82
25.0,81.83
80.0,0
120.0,85.79
30.0,92.51
3.0,100.00
4.0,100.00
10.0,84.90
100.0,0
96.0,0
36.0,78.18
43.0,90.68
72.0,87.20
108.0,28.66
47.0,76.05
42.0,98.82
66.0,57.28
60.0,67.39
6.0,100.00
1.0,100.00
52.0,94.24
4.0,100.00
38.0,81.95
8.0,100.00
12.0,90.02
4.0,100.00
36.0,65.96
83.0,0
116.0,58.74
89.0,0
8.0,96.94
107.0,41.89
70.0,58.37
2.0,97.74
25.0,79.42
49.0,63.85
4.0,100.00
122.0,80.91
119.0,100.00
54.0,98.79
88.0,0
68.0,52.34
97.0,0
26.0,92.75
65.0,50.35
101.0,0
70.0,34.76
7.0,96.94
20.0,100.00
121.0,53.48
7.0,96.94
1.0,97.50
7.0,96.94
41.0,67.71
44.0,93.03
7.0,100.00
7.0,100.00
5.0,100.00
5.0,100.00
96.0,0
1.0,99.35
108.0,28.66
70.0,77.21
116.0,51.66
6.0,98.91
2.0,97.74
2.0,97.74
47.0,66.30
73.0,83.56
7.0,96.94
118.0,43.46
98.0,0
38.0,81.04
53.0,90.42
78.0,7.85
24.0,74.13
1.0,99.35
12.0,86.48
7.0,96.94
107.0,38.21
2.0,97.74
13.0,95.61
26.0,92.75
87.0,0
87.0,0
9.0,96.41
2.0,100.00
9.0,96.94
2.0,100.00
119.0,97.50
59.0,83.80
43.0,91.97
97.0,0
36.0,85.30
108.0,41.28
57.0,88.81
9.0,96.41
2.0,100.00
12.0,86.79
51.0,94.24
7.0,100.00
5.0,97.50
116.0,66.19
73.0,83.56
78.0,2.99
19.0,99.24
10.0,93.28
25.0,79.42
9.0,96.94
25.0,79.42
2.0,97.74
57.0,78.98
64.0,46.70
4.0,100.00
8.0,100.00
8.0,96.94
2.0,100.00
122.0,69.07
80.0,0
25.0,81.83
22.0,79.17
91.0,0
121.0,51.46
9.0,96.94
2.0,100.00
54.0,100.00
53.0,100.00
47.0,81.67
96.0,0
51.0,98.79
56.0,85.53
40.0,89.17
27.0,89.54
12.0,86.79
57.0,78.98
8.0,100.00
8.0,96.94
7.0,100.00
44.0,89.40
105.0,0
107.0,38.21
85.0,0
34.0,88.41
106.0,0
30.0,92.51
50.0,46.71
24.0,81.21
83.0,0
2.0,100.00
56.0,83.30
3.0,100.00
70.0,85.41
107.0,51.41
108.0,12.30
3.0,100.00
4.0,100.00
119.0,93.86
5.0,97.50
4.0,100.00
114.0,30.16
6.0,100.00
49.0,64.21
71.0,100.00
19.0,100.00
62.0,88.97
3.0,100.00
2.0,97.74
73.0,83.56
77.0,0
92.0,0
74.0,53.39
81.0,0
26.0,92.75
10.0,94.09
118.0,43.46
104.0,0
120.0,82.88
4.0,100.00
73.0,83.56
65.0,50.35
40.0,89.59
25.0,79.42
96.0,0
101.0,0
55.0,94.38
1.0,99.35
120.0,80.12
20.0,100.00
2.0,97.74
3.0,100.00
119.0,93.86
2.0,97.74
106.0,0
25.0,79.42
71.0,100.00
37.0,73.65
7.0,96.94
19.0,99.24
6.0,100.00
1.0,99.35
42.0,100.00
71.0,53.39
26.0,92.75
26.0,92.75
25.0,79.42
115.0,49.73
14.0,92.68
73.0,83.56
63.0,75.38
57.0,85.06
21.0,84.62
104.0,0
20.0,100.00
4.0,100.00
15.0,94.26
73.0,83.56
25.0,79.42
107.0,49.63
121.0,69.09
31.0,86.46
121.0,68.29
122.0,69.07
2.0,97.74
1.0,99.35
10.0,94.35
2.0,97.74
2.0,100.00
84.0,0
44.0,81.26
92.0,0
98.0,0
25.0,79.42
101.0,0
76.0,0
3.0,100.00
42.0,100.00
3.0,100.00
54.0,100.00
106.0,2.94
69.0,76.65
101.0,0
9.0,96.94
69.0,74.42
3.0,100.00
107.0,38.21
120.0,82.88
100.0,0
79.0,0
1.0,99.35
119.0,85.77
8.0,100.00
56.0,85.53
78.0,0
33.0,88.12
12.0,86.79
4.0,100.00
108.0,28.86
83.0,0
5.0,97.50
5.0,98.91
25.0,81.83
24.0,81.83
2.0,99.35
71.0,89.06
70.0,52.66
1.0,100.00
19.0,100.00
4.0,100.00
9.0,96.41
10.0,94.09
1.0,99.35
3.0,100.00
15.0,90.92
16.0,88.20
122.0,60.70
76.0,0
68.0,54.45
57.0,85.10
73.0,83.56
119.0,100.00
108.0,33.12
46.0,81.84
20.0,100.00
5.0,100.00
68.0,73.34
20.0,100.00
4.0,100.00
65.0,57.28
76.0,0
1.0,99.35
39.0,85.29
47.0,76.05
25.0,79.42
