arr_id,prob
28.0,80.62
9.0,95.69
5.0,97.00
69.0,64.75
92.0,0
100.0,0
89.0,0
119.0,100.00
115.0,31.68
100.0,0
54.0,98.55
42.0,98.58
10.0,91.23
3.0,100.00
110.0,25.24
110.0,34.12
54.0,100.00
97.0,0
60.0,64.07
83.0,0
54.0,100.00
42.0,100.00
77.0,0
110.0,34.12
10.0,96.33
2.0,97.29
4.0,100.00
123.0,87.66
13.0,94.74
73.0,80.28
69.0,64.75
19.0,100.00
5.0,97.00
10.0,95.69
108.0,14.40
1.0,99.22
6.0,100.00
73.0,70.81
3.0,100.00
20.0,100.00
16.0,85.03
25.0,75.30
16.0,85.84
17.0,75.76
82.0,0
9.0,96.33
1.0,97.49
73.0,80.28
72.0,73.10
9.0,95.69
9.0,95.69
75.0,0
36.0,68.38
84.0,0
78.0,0
38.0,74.60
2.0,97.29
3.0,100.00
8.0,100.00
9.0,95.69
80.0,0
25.0,78.20
30.0,91.01
69.0,66.18
120.0,82.95
3.0,100.00
3.0,100.00
4.0,100.00
10.0,81.88
100.0,0
36.0,73.81
96.0,0
43.0,88.81
108.0,14.40
66.0,48.74
72.0,84.64
42.0,98.58
47.0,71.27
60.0,60.87
52.0,93.09
6.0,100.00
4.0,100.00
1.0,100.00
38.0,78.34
8.0,96.33
107.0,30.26
4.0,100.00
116.0,50.49
12.0,88.02
8.0,100.00
36.0,59.15
83.0,0
89.0,0
70.0,50.04
25.0,75.30
54.0,98.55
26.0,91.30
68.0,42.80
4.0,100.00
49.0,56.62
97.0,0
2.0,97.29
119.0,100.00
122.0,77.09
88.0,0
101.0,0
65.0,40.41
7.0,96.33
70.0,21.72
20.0,100.00
1.0,97.00
7.0,96.33
7.0,96.33
41.0,61.25
121.0,44.18
44.0,91.64
5.0,100.00
1.0,99.22
7.0,100.00
5.0,100.00
116.0,41.99
7.0,100.00
70.0,72.65
108.0,14.40
96.0,0
73.0,80.28
7.0,96.33
6.0,98.69
2.0,97.29
47.0,59.56
2.0,97.29
118.0,32.15
78.0,0
98.0,0
38.0,77.24
24.0,68.96
1.0,99.22
2.0,97.29
7.0,96.33
107.0,25.85
13.0,94.74
26.0,91.30
87.0,0
87.0,0
59.0,80.56
43.0,90.37
9.0,95.69
97.0,0
2.0,100.00
9.0,96.33
2.0,100.00
57.0,86.58
119.0,97.00
108.0,29.53
36.0,82.36
2.0,100.00
5.0,97.00
116.0,59.43
9.0,95.69
73.0,80.28
12.0,84.15
7.0,100.00
51.0,93.09
78.0,0
57.0,74.77
25.0,75.30
10.0,91.94
9.0,96.33
19.0,99.08
25.0,75.30
2.0,97.29
122.0,62.88
8.0,100.00
8.0,96.33
4.0,100.00
64.0,36.04
25.0,78.20
2.0,100.00
80.0,0
22.0,75.00
91.0,0
121.0,41.75
9.0,96.33
2.0,100.00
54.0,100.00
47.0,78.01
51.0,98.55
53.0,100.00
96.0,0
56.0,82.64
27.0,87.44
40.0,87.00
8.0,100.00
107.0,25.85
8.0,96.33
12.0,84.15
44.0,87.28
50.0,36.05
7.0,100.00
30.0,91.01
34.0,86.09
57.0,74.77
85.0,0
105.0,0
106.0,0
24.0,77.45
70.0,82.49
3.0,100.00
83.0,0
56.0,79.97
108.0,0
2.0,100.00
107.0,41.69
119.0,92.63
5.0,97.00
4.0,100.00
4.0,100.00
3.0,100.00
114.0,16.20
6.0,100.00
19.0,100.00
49.0,57.05
62.0,86.77
71.0,100.00
73.0,80.28
2.0,97.29
3.0,100.00
92.0,0
77.0,0
74.0,44.06
26.0,91.30
81.0,0
10.0,92.91
120.0,79.45
25.0,75.30
40.0,87.51
4.0,100.00
73.0,80.28
96.0,0
104.0,0
118.0,32.15
65.0,40.41
101.0,0
109.0,29.05
1.0,99.22
3.0,100.00
2.0,97.29
20.0,100.00
2.0,97.29
119.0,92.63
25.0,75.30
120.0,76.14
55.0,93.25
71.0,100.00
106.0,0
6.0,100.00
19.0,99.08
7.0,96.33
26.0,91.30
1.0,99.22
25.0,75.30
26.0,91.30
37.0,68.38
71.0,44.06
115.0,39.68
42.0,100.00
14.0,91.21
73.0,80.28
63.0,70.46
21.0,81.54
57.0,82.07
104.0,0
20.0,100.00
4.0,100.00
121.0,62.90
25.0,75.30
15.0,93.11
107.0,39.56
121.0,61.95
31.0,83.76
2.0,97.29
44.0,77.51
10.0,93.22
92.0,0
1.0,99.22
2.0,100.00
84.0,0
2.0,97.29
98.0,0
25.0,75.30
122.0,62.88
76.0,0
101.0,0
3.0,100.00
54.0,100.00
106.0,0
3.0,100.00
42.0,100.00
101.0,0
69.0,71.98
9.0,96.33
107.0,25.85
3.0,100.00
69.0,69.31
79.0,0
100.0,0
120.0,79.45
1.0,99.22
119.0,82.92
8.0,100.00
56.0,82.64
78.0,0
83.0,0
5.0,98.69
33.0,85.74
4.0,100.00
5.0,97.00
70.0,43.19
2.0,99.22
25.0,78.20
108.0,14.64
12.0,84.15
71.0,86.87
24.0,78.20
72.0,73.10
4.0,100.00
10.0,92.91
15.0,89.11
1.0,99.22
19.0,100.00
1.0,100.00
3.0,100.00
9.0,95.69
122.0,52.84
16.0,85.84
76.0,0
68.0,45.33
57.0,82.12
119.0,100.00
73.0,80.28
108.0,19.74
68.0,68.01
20.0,100.00
76.0,0
4.0,100.00
20.0,100.00
1.0,99.22
65.0,48.74
5.0,100.00
39.0,82.35
46.0,78.21
47.0,71.27
25.0,75.30
54.0,100.00
18.0,74.91
100.0,0
105.0,0
25.0,78.20
80.0,0
7.0,100.00
86.0,0
122.0,77.49
92.0,0
101.0,0
19.0,100.00
106.0,0
4.0,100.00
12.0,84.15
83.0,0
50.0,60.87
72.0,85.23
117.0,31.92
94.0,0
19.0,100.00
4.0,100.00
15.0,92.75
4.0,100.00
116.0,53.22
26.0,91.30
46.0,77.93
83.0,0
7.0,100.00
9.0,96.33
59.0,75.38
100.0,0
120.0,82.95
3.0,98.69
15.0,94.51
25.0,75.30
103.0,0
6.0,100.00
4.0,100.00
2.0,99.22
10.0,93.22
106.0,0
122.0,87.66
120.0,79.45
101.0,0
25.0,75.30
42.0,94.14
3.0,100.00
100.0,0
6.0,100.00
79.0,0
22.0,83.37
4.0,100.00
108.0,6.31
25.0,75.30
53.0,86.09
11.0,93.22
35.0,86.09
22.0,83.25
46.0,66.77
118.0,28.73
8.0,100.00
116.0,46.00
3.0,98.69
119.0,92.63
61.0,78.64
2.0,97.29
4.0,100.00
100.0,0
100.0,0
79.0,0
2.0,97.29
25.0,75.30
54.0,87.91
101.0,0
3.0,100.00
55.0,98.53
116.0,44.19
49.0,57.37
25.0,75.30
71.0,86.87
10.0,89.17
5.0,100.00
122.0,64.70
107.0,26.11
4.0,100.00
36.0,59.15
116.0,41.99
10.0,95.69
56.0,74.77
63.0,57.40
3.0,100.00
3.0,100.00
21.0,87.74
119.0,92.63
46.0,75.40
28.0,100.00
99.0,0
102.0,0
3.0,100.00
6.0,98.69
14.0,91.21
