arr_id,prob
5.0,96.25
69.0,55.93
28.0,75.78
9.0,94.62
100.0,0
92.0,0
115.0,14.59
89.0,0
119.0,100.00
3.0,100.00
54.0,98.19
110.0,17.65
100.0,0
110.0,6.55
10.0,89.04
42.0,98.23
83.0,0
77.0,0
54.0,100.00
97.0,0
54.0,100.00
60.0,55.08
110.0,17.65
42.0,100.00
123.0,84.58
10.0,95.41
4.0,100.00
2.0,96.61
13.0,93.42
73.0,75.35
10.0,94.62
19.0,100.00
5.0,96.25
69.0,55.93
108.0,0
3.0,100.00
73.0,63.52
6.0,100.00
1.0,99.02
25.0,69.12
20.0,100.00
16.0,82.30
17.0,69.70
82.0,0
16.0,81.29
9.0,95.41
72.0,66.37
1.0,96.86
9.0,94.62
84.0,0
73.0,75.35
9.0,94.62
36.0,60.47
75.0,0
78.0,0
38.0,68.24
9.0,94.62
2.0,96.61
30.0,88.76
3.0,100.00
8.0,100.00
25.0,72.75
120.0,78.69
80.0,0
69.0,57.73
3.0,100.00
3.0,100.00
4.0,100.00
96.0,0
100.0,0
10.0,77.35
36.0,67.26
72.0,80.80
108.0,0
43.0,86.01
66.0,35.93
42.0,98.23
47.0,64.08
60.0,51.08
1.0,100.00
6.0,100.00
4.0,100.00
38.0,72.92
52.0,91.36
83.0,0
4.0,100.00
89.0,0
8.0,100.00
12.0,80.19
36.0,48.93
8.0,95.41
12.0,85.03
107.0,12.83
116.0,38.12
101.0,0
2.0,96.61
68.0,28.50
119.0,100.00
88.0,0
122.0,71.37
54.0,98.19
70.0,37.55
49.0,45.77
97.0,0
4.0,100.00
25.0,69.12
26.0,89.13
65.0,25.52
70.0,2.15
7.0,95.41
7.0,95.41
1.0,96.25
121.0,30.22
7.0,95.41
41.0,51.56
20.0,100.00
44.0,89.55
1.0,99.02
7.0,100.00
5.0,100.00
5.0,100.00
108.0,0
70.0,65.82
7.0,100.00
96.0,0
2.0,96.61
73.0,75.35
7.0,95.41
2.0,96.61
6.0,98.37
24.0,61.20
78.0,0
118.0,15.19
47.0,49.44
98.0,0
38.0,71.55
7.0,95.41
2.0,96.61
107.0,7.32
87.0,0
26.0,89.13
1.0,99.02
13.0,93.42
87.0,0
9.0,94.62
97.0,0
2.0,100.00
2.0,100.00
57.0,83.22
119.0,96.25
43.0,87.96
9.0,95.41
108.0,11.92
36.0,77.94
59.0,75.70
12.0,80.19
9.0,94.62
116.0,49.29
73.0,75.35
7.0,100.00
5.0,96.25
51.0,91.36
78.0,0
19.0,98.85
25.0,69.12
9.0,95.41
10.0,89.93
25.0,69.12
57.0,68.46
2.0,96.61
8.0,100.00
64.0,20.05
2.0,100.00
8.0,95.41
22.0,68.75
25.0,72.75
122.0,53.60
4.0,100.00
91.0,0
80.0,0
121.0,27.19
9.0,95.41
2.0,100.00
54.0,100.00
53.0,100.00
47.0,72.51
51.0,98.19
96.0,0
56.0,78.30
40.0,83.75
27.0,84.31
8.0,100.00
106.0,0
12.0,80.19
85.0,0
44.0,84.09
7.0,100.00
107.0,7.32
30.0,88.76
57.0,68.46
24.0,71.81
8.0,95.41
34.0,82.62
50.0,20.06
105.0,0
70.0,78.11
83.0,0
3.0,100.00
56.0,74.96
2.0,100.00
108.0,0
107.0,27.12
4.0,100.00
3.0,100.00
119.0,90.79
114.0,0
4.0,100.00
5.0,96.25
19.0,100.00
6.0,100.00
62.0,83.46
49.0,46.32
71.0,100.00
