arr_id,prob
28.0,80.62
92.0,0
115.0,31.68
9.0,95.69
5.0,97.00
100.0,0
69.0,64.75
89.0,0
119.0,100.00
54.0,98.55
3.0,100.00
110.0,34.12
100.0,0
110.0,25.24
42.0,98.58
83.0,0
77.0,0
54.0,100.00
110.0,34.12
54.0,100.00
97.0,0
42.0,100.00
60.0,64.07
2.0,97.29
10.0,96.33
4.0,100.00
123.0,87.66
13.0,94.74
5.0,97.00
10.0,95.69
19.0,100.00
73.0,80.28
69.0,64.75
108.0,14.40
3.0,100.00
73.0,70.81
20.0,100.00
1.0,99.22
6.0,100.00
16.0,85.84
25.0,75.30
82.0,0
17.0,75.76
16.0,85.03
1.0,97.49
73.0,80.28
9.0,96.33
36.0,68.38
72.0,73.10
9.0,95.69
9.0,95.69
78.0,0
38.0,74.60
84.0,0
75.0,0
8.0,100.00
3.0,100.00
9.0,95.69
3.0,100.00
25.0,78.20
30.0,91.01
80.0,0
2.0,97.29
69.0,66.18
120.0,82.95
3.0,100.00
43.0,88.81
47.0,71.27
10.0,81.88
4.0,100.00
42.0,98.58
66.0,48.74
72.0,84.64
100.0,0
96.0,0
60.0,60.87
108.0,14.40
36.0,73.81
1.0,100.00
4.0,100.00
6.0,100.00
38.0,78.34
52.0,93.09
107.0,30.26
12.0,84.15
8.0,100.00
83.0,0
12.0,88.02
36.0,59.15
4.0,100.00
8.0,96.33
116.0,50.49
25.0,75.30
49.0,56.62
70.0,50.04
119.0,100.00
88.0,0
2.0,97.29
4.0,100.00
122.0,77.09
68.0,42.80
54.0,98.55
26.0,91.30
101.0,0
97.0,0
65.0,40.41
7.0,96.33
7.0,96.33
1.0,97.00
20.0,100.00
7.0,96.33
70.0,21.72
121.0,44.18
41.0,61.25
44.0,91.64
5.0,100.00
7.0,100.00
1.0,99.22
7.0,100.00
5.0,100.00
108.0,14.40
116.0,41.99
70.0,72.65
96.0,0
6.0,98.69
73.0,80.28
2.0,97.29
7.0,96.33
2.0,97.29
47.0,59.56
118.0,32.15
38.0,77.24
98.0,0
24.0,68.96
78.0,0
1.0,99.22
2.0,97.29
26.0,91.30
87.0,0
107.0,25.85
13.0,94.74
87.0,0
108.0,29.53
2.0,100.00
119.0,97.00
2.0,100.00
9.0,96.33
43.0,90.37
97.0,0
57.0,86.58
9.0,95.69
59.0,80.56
36.0,82.36
9.0,95.69
12.0,84.15
116.0,59.43
5.0,97.00
7.0,100.00
73.0,80.28
51.0,93.09
78.0,0
25.0,75.30
57.0,74.77
19.0,99.08
9.0,96.33
10.0,91.94
25.0,75.30
2.0,97.29
8.0,100.00
2.0,100.00
64.0,36.04
8.0,96.33
22.0,75.00
122.0,62.88
4.0,100.00
121.0,41.75
25.0,78.20
91.0,0
80.0,0
2.0,100.00
9.0,96.33
47.0,78.01
54.0,100.00
51.0,98.55
96.0,0
53.0,100.00
40.0,87.00
56.0,82.64
27.0,87.44
8.0,100.00
107.0,25.85
24.0,77.45
12.0,84.15
8.0,96.33
57.0,74.77
34.0,86.09
50.0,36.05
7.0,100.00
106.0,0
30.0,91.01
85.0,0
105.0,0
70.0,82.49
83.0,0
2.0,100.00
3.0,100.00
56.0,79.97
108.0,0
107.0,41.69
5.0,97.00
3.0,100.00
4.0,100.00
4.0,100.00
119.0,92.63
114.0,16.20
19.0,100.00
49.0,57.05
71.0,100.00
6.0,100.00
62.0,86.77
3.0,100.00
73.0,80.28
2.0,97.29
77.0,0
92.0,0
26.0,91.30
81.0,0
74.0,44.06
73.0,80.28
40.0,87.51
25.0,75.30
120.0,79.45
65.0,40.41
4.0,100.00
109.0,29.05
10.0,92.91
96.0,0
104.0,0
118.0,32.15
101.0,0
3.0,100.00
55.0,93.25
20.0,100.00
2.0,97.29
1.0,99.22
25.0,75.30
2.0,97.29
119.0,92.63
106.0,0
120.0,76.14
71.0,100.00
19.0,99.08
7.0,96.33
37.0,68.38
1.0,99.22
115.0,39.68
25.0,75.30
6.0,100.00
26.0,91.30
26.0,91.30
42.0,100.00
71.0,44.06
14.0,91.21
73.0,80.28
21.0,81.54
57.0,82.07
63.0,70.46
20.0,100.00
4.0,100.00
15.0,93.11
25.0,75.30
121.0,62.90
107.0,39.56
121.0,61.95
31.0,83.76
122.0,62.88
2.0,97.29
92.0,0
2.0,100.00
98.0,0
10.0,93.22
84.0,0
25.0,75.30
1.0,99.22
