arr_id,prob
5.0,97.50
33.0,88.44
28.0,83.85
69.0,70.62
100.0,0
89.0,0
9.0,96.41
92.0,0
115.0,43.06
119.0,100.00
54.0,98.79
110.0,37.70
10.0,92.69
3.0,100.00
42.0,98.82
100.0,0
110.0,45.10
83.0,0
110.0,45.10
54.0,100.00
42.0,100.00
54.0,100.00
60.0,70.06
97.0,0
77.0,0
10.0,96.94
2.0,97.74
123.0,89.72
13.0,95.61
4.0,100.00
10.0,96.41
19.0,100.00
73.0,83.56
69.0,70.62
5.0,97.50
108.0,28.66
73.0,75.68
82.0,0
20.0,100.00
16.0,87.52
16.0,88.20
3.0,100.00
6.0,100.00
1.0,99.35
17.0,79.80
25.0,79.42
84.0,0
72.0,77.58
9.0,96.94
9.0,96.41
73.0,83.56
1.0,97.91
36.0,73.65
78.0,0.16
9.0,96.41
38.0,78.83
75.0,0
3.0,100.00
120.0,85.79
30.0,92.51
25.0,81.83
80.0,0
2.0,97.74
3.0,100.00
8.0,100.00
9.0,96.41
69.0,71.82
3.0,100.00
4.0,100.00
72.0,87.20
10.0,84.90
66.0,57.28
108.0,28.66
96.0,0
43.0,90.68
42.0,98.82
100.0,0
60.0,67.39
47.0,76.05
36.0,78.18
52.0,94.24
4.0,100.00
1.0,100.00
6.0,100.00
38.0,81.95
4.0,100.00
8.0,100.00
36.0,65.96
8.0,96.94
83.0,0
89.0,0
12.0,90.02
116.0,58.74
107.0,41.89
119.0,100.00
54.0,98.79
122.0,80.91
97.0,0
2.0,97.74
49.0,63.85
70.0,58.37
4.0,100.00
88.0,0
26.0,92.75
68.0,52.34
101.0,0
65.0,50.35
25.0,79.42
7.0,96.94
7.0,96.94
1.0,97.50
20.0,100.00
70.0,34.76
121.0,53.48
7.0,96.94
44.0,93.03
41.0,67.71
5.0,100.00
1.0,99.35
7.0,100.00
5.0,100.00
96.0,0
7.0,100.00
56.0,86.90
116.0,51.66
108.0,28.66
70.0,77.21
2.0,97.74
47.0,66.30
6.0,98.91
73.0,83.56
2.0,97.74
7.0,96.94
118.0,43.46
38.0,81.04
53.0,90.42
78.0,7.85
98.0,0
24.0,74.13
1.0,99.35
2.0,97.74
87.0,0
12.0,86.48
107.0,38.21
87.0,0
7.0,96.94
13.0,95.61
26.0,92.75
2.0,100.00
108.0,41.28
2.0,100.00
9.0,96.94
43.0,91.97
119.0,97.50
97.0,0
9.0,96.41
59.0,83.80
36.0,85.30
57.0,88.81
7.0,100.00
5.0,97.50
12.0,86.79
9.0,96.41
116.0,66.19
2.0,100.00
78.0,2.99
73.0,83.56
51.0,94.24
19.0,99.24
10.0,93.28
25.0,79.42
57.0,78.98
25.0,79.42
9.0,96.94
2.0,97.74
2.0,100.00
25.0,81.83
8.0,96.94
4.0,100.00
8.0,100.00
