arr_id,prob
100.0,0
5.0,97.00
69.0,64.75
89.0,0
115.0,31.68
28.0,80.62
33.0,86.12
9.0,95.69
119.0,100.00
92.0,0
3.0,100.00
54.0,98.55
10.0,91.23
100.0,0
42.0,98.58
110.0,34.12
110.0,25.24
83.0,0
54.0,100.00
42.0,100.00
54.0,100.00
97.0,0
77.0,0
60.0,64.07
110.0,34.12
10.0,96.33
2.0,97.29
4.0,100.00
123.0,87.66
13.0,94.74
5.0,97.00
10.0,95.69
73.0,80.28
19.0,100.00
69.0,64.75
108.0,14.40
3.0,100.00
16.0,85.03
16.0,85.84
6.0,100.00
25.0,75.30
73.0,70.81
1.0,99.22
20.0,100.00
82.0,0
17.0,75.76
9.0,95.69
1.0,97.49
73.0,80.28
36.0,68.38
72.0,73.10
9.0,96.33
84.0,0
38.0,74.60
78.0,0
75.0,0
9.0,95.69
3.0,100.00
9.0,95.69
25.0,78.20
8.0,100.00
2.0,97.29
120.0,82.95
30.0,91.01
69.0,66.18
3.0,100.00
3.0,100.00
80.0,0
10.0,81.88
100.0,0
96.0,0
4.0,100.00
43.0,88.81
47.0,71.27
66.0,48.74
72.0,84.64
60.0,60.87
108.0,14.40
36.0,73.81
42.0,98.58
6.0,100.00
38.0,78.34
4.0,100.00
52.0,93.09
1.0,100.00
8.0,100.00
89.0,0
4.0,100.00
83.0,0
36.0,59.15
12.0,88.02
8.0,96.33
116.0,50.49
107.0,30.26
26.0,91.30
49.0,56.62
4.0,100.00
97.0,0
119.0,100.00
25.0,75.30
54.0,98.55
70.0,50.04
2.0,97.29
88.0,0
68.0,42.80
122.0,77.09
65.0,40.41
101.0,0
7.0,96.33
7.0,96.33
7.0,96.33
1.0,97.00
70.0,21.72
121.0,44.18
20.0,100.00
41.0,61.25
44.0,91.64
7.0,100.00
1.0,99.22
5.0,100.00
5.0,100.00
7.0,100.00
108.0,14.40
56.0,84.28
116.0,41.99
70.0,72.65
96.0,0
98.0,0
6.0,98.69
47.0,59.56
53.0,88.51
7.0,96.33
73.0,80.28
2.0,97.29
38.0,77.24
2.0,97.29
118.0,32.15
78.0,0
24.0,68.96
107.0,25.85
2.0,97.29
1.0,99.22
12.0,83.77
26.0,91.30
13.0,94.74
7.0,96.33
87.0,0
87.0,0
97.0,0
2.0,100.00
119.0,97.00
9.0,96.33
2.0,100.00
108.0,29.53
9.0,95.69
59.0,80.56
43.0,90.37
57.0,86.58
36.0,82.36
2.0,100.00
12.0,84.15
9.0,95.69
116.0,59.43
51.0,93.09
5.0,97.00
73.0,80.28
7.0,100.00
78.0,0
25.0,75.30
2.0,97.29
57.0,74.77
9.0,96.33
19.0,99.08
10.0,91.94
25.0,75.30
4.0,100.00
8.0,100.00
8.0,96.33
2.0,100.00
25.0,78.20
64.0,36.04
122.0,62.88
121.0,41.75
22.0,75.00
91.0,0
80.0,0
54.0,100.00
9.0,96.33
51.0,98.55
2.0,100.00
47.0,78.01
96.0,0
53.0,100.00
56.0,82.64
27.0,87.44
40.0,87.00
12.0,84.15
50.0,36.05
8.0,100.00
106.0,0
3.0,98.69
107.0,25.85
34.0,86.09
8.0,96.33
44.0,87.28
57.0,74.77
7.0,100.00
