arr_id,prob
5.0,97.00
33.0,86.12
28.0,80.62
69.0,64.75
100.0,0
89.0,0
9.0,95.69
92.0,0
115.0,31.68
119.0,100.00
54.0,98.55
110.0,25.24
10.0,91.23
3.0,100.00
42.0,98.58
100.0,0
110.0,34.12
83.0,0
110.0,34.12
54.0,100.00
42.0,100.00
54.0,100.00
60.0,64.07
97.0,0
77.0,0
10.0,96.33
2.0,97.29
123.0,87.66
13.0,94.74
4.0,100.00
10.0,95.69
19.0,100.00
73.0,80.28
69.0,64.75
5.0,97.00
108.0,14.40
73.0,70.81
82.0,0
20.0,100.00
16.0,85.03
16.0,85.84
3.0,100.00
6.0,100.00
1.0,99.22
17.0,75.76
25.0,75.30
84.0,0
72.0,73.10
9.0,96.33
9.0,95.69
73.0,80.28
1.0,97.49
36.0,68.38
78.0,0
9.0,95.69
38.0,74.60
75.0,0
3.0,100.00
120.0,82.95
30.0,91.01
25.0,78.20
80.0,0
2.0,97.29
3.0,100.00
8.0,100.00
9.0,95.69
69.0,66.18
3.0,100.00
4.0,100.00
72.0,84.64
10.0,81.88
66.0,48.74
108.0,14.40
96.0,0
43.0,88.81
42.0,98.58
100.0,0
60.0,60.87
47.0,71.27
36.0,73.81
52.0,93.09
4.0,100.00
1.0,100.00
6.0,100.00
38.0,78.34
4.0,100.00
8.0,100.00
36.0,59.15
8.0,96.33
83.0,0
89.0,0
12.0,88.02
116.0,50.49
107.0,30.26
119.0,100.00
54.0,98.55
122.0,77.09
97.0,0
2.0,97.29
49.0,56.62
70.0,50.04
4.0,100.00
88.0,0
26.0,91.30
68.0,42.80
101.0,0
65.0,40.41
25.0,75.30
7.0,96.33
7.0,96.33
1.0,97.00
20.0,100.00
70.0,21.72
121.0,44.18
7.0,96.33
44.0,91.64
41.0,61.25
5.0,100.00
1.0,99.22
7.0,100.00
5.0,100.00
96.0,0
7.0,100.00
56.0,84.28
116.0,41.99
108.0,14.40
70.0,72.65
2.0,97.29
47.0,59.56
6.0,98.69
73.0,80.28
2.0,97.29
7.0,96.33
118.0,32.15
38.0,77.24
53.0,88.51
78.0,0
98.0,0
24.0,68.96
1.0,99.22
2.0,97.29
87.0,0
12.0,83.77
107.0,25.85
87.0,0
7.0,96.33
13.0,94.74
26.0,91.30
2.0,100.00
108.0,29.53
2.0,100.00
9.0,96.33
43.0,90.37
119.0,97.00
97.0,0
9.0,95.69
59.0,80.56
36.0,82.36
57.0,86.58
7.0,100.00
5.0,97.00
12.0,84.15
9.0,95.69
116.0,59.43
2.0,100.00
78.0,0
73.0,80.28
51.0,93.09
19.0,99.08
10.0,91.94
25.0,75.30
57.0,74.77
25.0,75.30
9.0,96.33
2.0,97.29
2.0,100.00
25.0,78.20
8.0,96.33
4.0,100.00
8.0,100.00
122.0,62.88
22.0,75.00
64.0,36.04
91.0,0
121.0,41.75
80.0,0
2.0,100.00
9.0,96.33
54.0,100.00
51.0,98.55
30.0,91.01
53.0,100.00
47.0,78.01
96.0,0
56.0,82.64
40.0,87.00
27.0,87.44
85.0,0
12.0,84.15
107.0,25.85
8.0,100.00
57.0,74.77
8.0,96.33
3.0,98.69
7.0,100.00
44.0,87.28
34.0,86.09
50.0,36.05
30.0,91.01
24.0,77.45
105.0,0
106.0,0
3.0,100.00
56.0,79.97
2.0,100.00
70.0,82.49
83.0,0
108.0,0
107.0,41.69
119.0,92.63
5.0,97.00
3.0,100.00
4.0,100.00
4.0,100.00
114.0,16.20
6.0,100.00
71.0,100.00
19.0,100.00
49.0,57.05
62.0,86.77
35.0,83.05
3.0,100.00
92.0,0
2.0,97.29
73.0,80.28
77.0,0
74.0,44.06
81.0,0
26.0,91.30
120.0,79.45
40.0,87.51
10.0,92.91
4.0,100.00
104.0,0
96.0,0
73.0,80.28
25.0,75.30
65.0,40.41
118.0,32.15
101.0,0
109.0,29.05
95.0,0
3.0,100.00
2.0,97.29
71.0,100.00
55.0,93.25
120.0,76.14
20.0,100.00
1.0,99.22
25.0,75.30
2.0,97.29
119.0,92.63
106.0,0
37.0,68.38
6.0,100.00
7.0,96.33
25.0,75.30
19.0,99.08
1.0,99.22
42.0,100.00
26.0,91.30
71.0,44.06
26.0,91.30
115.0,39.68
14.0,91.21
63.0,70.46
57.0,82.07
21.0,81.54
73.0,80.28
104.0,0
20.0,100.00
4.0,100.00
107.0,39.56
73.0,80.28
25.0,75.30
121.0,62.90
31.0,83.76
121.0,61.95
15.0,93.11
1.0,99.22
107.0,25.85
92.0,0
2.0,97.29
2.0,100.00
10.0,93.22
122.0,62.88
101.0,0
84.0,0
25.0,75.30
76.0,0
2.0,97.29
98.0,0
44.0,77.51
106.0,0
42.0,100.00
3.0,100.00
3.0,100.00
54.0,100.00
101.0,0
69.0,71.98
107.0,25.85
9.0,96.33
120.0,79.45
3.0,100.00
69.0,69.31
79.0,0
100.0,0
1.0,99.22
119.0,82.92
8.0,100.00
56.0,82.64
78.0,0
106.0,0
2.0,99.22
12.0,84.15
83.0,0
33.0,85.74
70.0,43.19
5.0,98.69
71.0,86.87
5.0,97.00
4.0,100.00
24.0,78.20
25.0,78.20
108.0,14.64
10.0,92.91
1.0,99.22
1.0,100.00
4.0,100.00
16.0,85.84
15.0,89.11
122.0,52.84
19.0,100.00
9.0,95.69
68.0,45.33
3.0,100.00
57.0,82.12
76.0,0
73.0,80.28
119.0,100.00
108.0,19.74
5.0,100.00
68.0,68.01
4.0,100.00
20.0,100.00
20.0,100.00
65.0,48.74
46.0,78.21
39.0,82.35
1.0,99.22
76.0,0
47.0,71.27
54.0,100.00
25.0,75.30
18.0,74.91
100.0,0
7.0,100.00
122.0,77.49
25.0,78.20
86.0,0
80.0,0
92.0,0
101.0,0
105.0,0
12.0,84.15
19.0,100.00
4.0,100.00
83.0,0
106.0,0
117.0,31.92
50.0,60.87
94.0,0
72.0,85.23
116.0,53.22
19.0,100.00
4.0,100.00
4.0,100.00
15.0,92.75
26.0,91.30
83.0,0
7.0,100.00
3.0,98.69
9.0,96.33
100.0,0
120.0,82.95
25.0,75.30
59.0,75.38
15.0,94.51
103.0,0
122.0,87.66
10.0,93.22
120.0,79.45
2.0,99.22
3.0,100.00
6.0,100.00
4.0,100.00
106.0,0
25.0,75.30
101.0,0
42.0,94.14
