arr_id,prob
28.0,83.85
92.0,0
115.0,43.06
9.0,96.41
5.0,97.50
100.0,0
69.0,70.62
89.0,0
119.0,100.00
54.0,98.79
3.0,100.00
110.0,45.10
100.0,0
110.0,37.70
42.0,98.82
83.0,0
77.0,0
54.0,100.00
110.0,45.10
54.0,100.00
97.0,0
42.0,100.00
60.0,70.06
2.0,97.74
10.0,96.94
4.0,100.00
123.0,89.72
13.0,95.61
5.0,97.50
10.0,96.41
19.0,100.00
73.0,83.56
69.0,70.62
108.0,28.66
3.0,100.00
73.0,75.68
20.0,100.00
1.0,99.35
6.0,100.00
16.0,88.20
25.0,79.42
82.0,0
17.0,79.80
16.0,87.52
1.0,97.91
73.0,83.56
9.0,96.94
36.0,73.65
72.0,77.58
9.0,96.41
9.0,96.41
78.0,0.16
38.0,78.83
84.0,0
75.0,0
8.0,100.00
3.0,100.00
9.0,96.41
3.0,100.00
25.0,81.83
30.0,92.51
80.0,0
2.0,97.74
69.0,71.82
120.0,85.79
3.0,100.00
43.0,90.68
47.0,76.05
10.0,84.90
4.0,100.00
42.0,98.82
66.0,57.28
72.0,87.20
100.0,0
96.0,0
60.0,67.39
108.0,28.66
36.0,78.18
1.0,100.00
4.0,100.00
6.0,100.00
38.0,81.95
52.0,94.24
107.0,41.89
12.0,86.79
8.0,100.00
83.0,0
12.0,90.02
36.0,65.96
4.0,100.00
8.0,96.94
116.0,58.74
25.0,79.42
49.0,63.85
70.0,58.37
119.0,100.00
88.0,0
2.0,97.74
4.0,100.00
122.0,80.91
68.0,52.34
54.0,98.79
26.0,92.75
101.0,0
97.0,0
65.0,50.35
7.0,96.94
7.0,96.94
1.0,97.50
20.0,100.00
7.0,96.94
70.0,34.76
121.0,53.48
41.0,67.71
44.0,93.03
5.0,100.00
7.0,100.00
1.0,99.35
7.0,100.00
5.0,100.00
108.0,28.66
116.0,51.66
70.0,77.21
96.0,0
6.0,98.91
73.0,83.56
2.0,97.74
7.0,96.94
2.0,97.74
47.0,66.30
118.0,43.46
38.0,81.04
98.0,0
24.0,74.13
78.0,7.85
1.0,99.35
2.0,97.74
26.0,92.75
87.0,0
107.0,38.21
13.0,95.61
87.0,0
108.0,41.28
2.0,100.00
119.0,97.50
2.0,100.00
9.0,96.94
43.0,91.97
97.0,0
57.0,88.81
9.0,96.41
59.0,83.80
36.0,85.30
9.0,96.41
12.0,86.79
116.0,66.19
5.0,97.50
7.0,100.00
73.0,83.56
51.0,94.24
78.0,2.99
25.0,79.42
57.0,78.98
19.0,99.24
9.0,96.94
10.0,93.28
25.0,79.42
2.0,97.74
8.0,100.00
2.0,100.00
64.0,46.70
8.0,96.94
22.0,79.17
122.0,69.07
4.0,100.00
121.0,51.46
25.0,81.83
91.0,0
80.0,0
2.0,100.00
9.0,96.94
47.0,81.67
54.0,100.00
51.0,98.79
96.0,0
53.0,100.00
40.0,89.17
56.0,85.53
27.0,89.54
8.0,100.00
107.0,38.21
24.0,81.21
12.0,86.79
8.0,96.94
57.0,78.98
34.0,88.41
50.0,46.71
7.0,100.00
106.0,0
30.0,92.51
85.0,0
105.0,0
70.0,85.41
83.0,0
2.0,100.00
3.0,100.00
56.0,83.30
108.0,12.30
107.0,51.41
5.0,97.50
3.0,100.00
4.0,100.00
4.0,100.00
119.0,93.86
114.0,30.16
19.0,100.00
49.0,64.21
71.0,100.00
6.0,100.00
62.0,88.97
3.0,100.00
73.0,83.56
2.0,97.74
77.0,0
92.0,0
26.0,92.75
81.0,0
74.0,53.39
73.0,83.56
40.0,89.59
25.0,79.42
120.0,82.88
65.0,50.35
4.0,100.00
109.0,40.87
10.0,94.09
96.0,0
104.0,0
118.0,43.46
101.0,0
3.0,100.00
55.0,94.38
20.0,100.00
2.0,97.74
1.0,99.35
25.0,79.42
2.0,97.74
