arr_id,prob
115.0,43.06
5.0,97.50
9.0,96.41
28.0,83.85
69.0,70.62
100.0,0
89.0,0
119.0,100.00
92.0,0
54.0,98.79
100.0,0
3.0,100.00
42.0,98.82
110.0,37.70
10.0,92.69
110.0,45.10
54.0,100.00
97.0,0
83.0,0
54.0,100.00
77.0,0
60.0,70.06
42.0,100.00
110.0,45.10
10.0,96.94
4.0,100.00
2.0,97.74
13.0,95.61
123.0,89.72
5.0,97.50
19.0,100.00
73.0,83.56
10.0,96.41
69.0,70.62
108.0,28.66
1.0,99.35
73.0,75.68
20.0,100.00
6.0,100.00
25.0,79.42
3.0,100.00
17.0,79.80
82.0,0
16.0,88.20
16.0,87.52
9.0,96.94
1.0,97.91
9.0,96.41
9.0,96.41
72.0,77.58
73.0,83.56
84.0,0
75.0,0
36.0,73.65
38.0,78.83
78.0,0.16
3.0,100.00
3.0,100.00
8.0,100.00
9.0,96.41
25.0,81.83
2.0,97.74
3.0,100.00
30.0,92.51
80.0,0
120.0,85.79
69.0,71.82
4.0,100.00
10.0,84.90
100.0,0
72.0,87.20
43.0,90.68
47.0,76.05
96.0,0
42.0,98.82
60.0,67.39
108.0,28.66
66.0,57.28
36.0,78.18
1.0,100.00
6.0,100.00
4.0,100.00
52.0,94.24
38.0,81.95
4.0,100.00
12.0,90.02
107.0,41.89
36.0,65.96
8.0,96.94
8.0,100.00
116.0,58.74
83.0,0
89.0,0
88.0,0
25.0,79.42
122.0,80.91
119.0,100.00
4.0,100.00
2.0,97.74
49.0,63.85
65.0,50.35
70.0,58.37
26.0,92.75
54.0,98.79
101.0,0
97.0,0
68.0,52.34
7.0,96.94
20.0,100.00
7.0,96.94
1.0,97.50
7.0,96.94
70.0,34.76
121.0,53.48
41.0,67.71
44.0,93.03
7.0,100.00
1.0,99.35
96.0,0
5.0,100.00
7.0,100.00
5.0,100.00
108.0,28.66
116.0,51.66
70.0,77.21
6.0,98.91
7.0,96.94
2.0,97.74
2.0,97.74
73.0,83.56
38.0,81.04
47.0,66.30
118.0,43.46
98.0,0
78.0,7.85
24.0,74.13
2.0,97.74
1.0,99.35
87.0,0
7.0,96.94
26.0,92.75
13.0,95.61
107.0,38.21
87.0,0
2.0,100.00
2.0,100.00
9.0,96.41
9.0,96.94
119.0,97.50
97.0,0
108.0,41.28
59.0,83.80
36.0,85.30
43.0,91.97
57.0,88.81
5.0,97.50
116.0,66.19
12.0,86.79
73.0,83.56
51.0,94.24
7.0,100.00
9.0,96.41
78.0,2.99
19.0,99.24
9.0,96.94
25.0,79.42
25.0,79.42
10.0,93.28
57.0,78.98
2.0,97.74
122.0,69.07
8.0,96.94
4.0,100.00
22.0,79.17
8.0,100.00
2.0,100.00
121.0,51.46
25.0,81.83
80.0,0
91.0,0
64.0,46.70
54.0,100.00
2.0,100.00
51.0,98.79
9.0,96.94
53.0,100.00
47.0,81.67
96.0,0
40.0,89.17
56.0,85.53
27.0,89.54
12.0,86.79
8.0,100.00
44.0,89.40
8.0,96.94
105.0,0
30.0,92.51
50.0,46.71
107.0,38.21
7.0,100.00
57.0,78.98
34.0,88.41
85.0,0
106.0,0
24.0,81.21
2.0,100.00
83.0,0
3.0,100.00
56.0,83.30
70.0,85.41
108.0,12.30
107.0,51.41
119.0,93.86
3.0,100.00
4.0,100.00
5.0,97.50
4.0,100.00
114.0,30.16
19.0,100.00
6.0,100.00
49.0,64.21
71.0,100.00
62.0,88.97
3.0,100.00
73.0,83.56
2.0,97.74
92.0,0
77.0,0
26.0,92.75
74.0,53.39
81.0,0
10.0,94.09
40.0,89.59
25.0,79.42
120.0,82.88
96.0,0
4.0,100.00
118.0,43.46
73.0,83.56
65.0,50.35
101.0,0
109.0,40.87
104.0,0
55.0,94.38
3.0,100.00
1.0,99.35
2.0,97.74
25.0,79.42
20.0,100.00
119.0,93.86
2.0,97.74
106.0,0
120.0,80.12
71.0,100.00
37.0,73.65
1.0,99.35
7.0,96.94
42.0,100.00
19.0,99.24
6.0,100.00
25.0,79.42
26.0,92.75
115.0,49.73
26.0,92.75
71.0,53.39
14.0,92.68
73.0,83.56
63.0,75.38
21.0,84.62
57.0,85.06
107.0,49.63
121.0,69.09
20.0,100.00
4.0,100.00
25.0,79.42
15.0,94.26
121.0,68.29
31.0,86.46
2.0,100.00
2.0,97.74
2.0,97.74
122.0,69.07
10.0,94.35
1.0,99.35
92.0,0
84.0,0
25.0,79.42
44.0,81.26
98.0,0
76.0,0
101.0,0
42.0,100.00
3.0,100.00
106.0,2.94
54.0,100.00
3.0,100.00
101.0,0
69.0,76.65
107.0,38.21
69.0,74.42
120.0,82.88
3.0,100.00
100.0,0
9.0,96.94
79.0,0
1.0,99.35
8.0,100.00
119.0,85.77
56.0,85.53
78.0,0
33.0,88.12
4.0,100.00
5.0,98.91
83.0,0
2.0,99.35
12.0,86.79
70.0,52.66
5.0,97.50
24.0,81.83
108.0,28.86
71.0,89.06
25.0,81.83
122.0,60.70
76.0,0
1.0,99.35
4.0,100.00
16.0,88.20
10.0,94.09
15.0,90.92
1.0,100.00
9.0,96.41
19.0,100.00
3.0,100.00
68.0,54.45
57.0,85.10
73.0,83.56
119.0,100.00
108.0,33.12
20.0,100.00
4.0,100.00
39.0,85.29
46.0,81.84
65.0,57.28
5.0,100.00
1.0,99.35
20.0,100.00
68.0,73.34
76.0,0
47.0,76.05
54.0,100.00
25.0,79.42
18.0,79.09
100.0,0
86.0,0
7.0,100.00
25.0,81.83
105.0,0
122.0,81.24
101.0,0
92.0,0
80.0,0
12.0,86.79
19.0,100.00
4.0,100.00
50.0,67.39
83.0,0
106.0,0
72.0,87.69
94.0,0
117.0,43.26
4.0,100.00
19.0,100.00
116.0,61.02
15.0,93.96
4.0,100.00
26.0,92.75
83.0,0
7.0,100.00
9.0,96.94
100.0,0
3.0,98.91
25.0,79.42
120.0,85.79
15.0,95.43
59.0,79.48
103.0,0
4.0,100.00
10.0,94.35
106.0,0
25.0,79.42
6.0,100.00
2.0,99.35
120.0,82.88
122.0,89.72
42.0,95.12
3.0,100.00
101.0,0
6.0,100.00
100.0,0
108.0,21.92
4.0,100.00
22.0,86.14
79.0,0
11.0,94.35
53.0,88.41
22.0,86.04
25.0,79.42
118.0,40.61
35.0,88.41
46.0,72.31
8.0,100.00
2.0,97.74
3.0,98.91
119.0,93.86
61.0,82.20
116.0,55.00
4.0,100.00
100.0,0
25.0,79.42
100.0,0
2.0,97.74
54.0,89.93
79.0,0
101.0,1.81
3.0,100.00
55.0,98.78
25.0,79.42
116.0,53.49
49.0,64.48
71.0,89.06
10.0,90.97
5.0,100.00
122.0,70.59
107.0,38.43
10.0,96.41
4.0,100.00
36.0,65.96
116.0,51.66
56.0,78.98
63.0,64.50
119.0,93.86
3.0,100.00
3.0,100.00
28.0,100.00
46.0,79.50
21.0,89.78
102.0,0
99.0,0
3.0,100.00
6.0,98.91
12.0,92.17
9.0,96.41
119.0,100.00
14.0,92.68
32.0,92.80
89.0,0
100.0,0
98.0,0
91.0,0
7.0,100.00
3.0,100.00
41.0,86.26
102.0,0
10.0,94.09
1.0,99.35
14.0,83.85
2.0,97.74
107.0,42.18
38.0,81.95
49.0,59.75
4.0,100.00
121.0,68.61
3.0,98.91
9.0,96.94
74.0,85.92
79.0,0
12.0,90.02
54.0,91.51
97.0,0
36.0,82.45
3.0,100.00
69.0,60.42
85.0,0
122.0,80.91
113.0,24.08
102.0,0
22.0,79.17
3.0,100.00
4.0,100.00
92.0,0
66.0,44.37
80.0,0
22.0,86.14
17.0,90.92
14.0,96.39
105.0,0
3.0,100.00
101.0,0
3.0,100.00
14.0,92.68
4.0,100.00
2.0,97.74
19.0,100.00
120.0,79.52
2.0,97.74
3.0,100.00
25.0,79.42
74.0,85.92
70.0,55.08
58.0,84.51
4.0,100.00
121.0,83.91
4.0,100.00
10.0,91.83
73.0,77.64
45.0,89.46
42.0,100.00
43.0,91.97
103.0,0
122.0,78.01
74.0,85.92
6.0,100.00
62.0,90.15
107.0,34.67
89.0,0
74.0,87.64
26.0,92.75
25.0,79.42
13.0,92.17
102.0,0
102.0,0
70.0,77.21
96.0,0
90.0,0
109.0,30.97
59.0,83.80
22.0,81.26
2.0,100.00
119.0,93.86
73.0,83.56
21.0,89.78
3.0,100.00
66.0,50.80
54.0,100.00
12.0,86.48
7.0,100.00
4.0,100.00
46.0,76.84
49.0,64.48
67.0,82.20
20.0,100.00
82.0,0
5.0,100.00
64.0,67.49
58.0,77.19
23.0,69.74
8.0,100.00
100.0,0
1.0,99.35
4.0,100.00
78.0,21.92
1.0,99.35
100.0,0
9.0,96.41
91.0,0
59.0,77.52
45.0,91.12
100.0,0
25.0,81.83
4.0,100.00
98.0,0
1.0,99.35
83.0,0
6.0,100.00
10.0,91.83
74.0,89.77
12.0,90.02
82.0,0
116.0,53.49
61.0,80.17
79.0,0
47.0,77.26
113.0,31.02
12.0,86.79
4.0,100.00
2.0,100.00
4.0,100.00
46.0,83.36
102.0,0
1.0,97.50
93.0,0
1.0,99.35
54.0,98.79
35.0,85.75
60.0,74.57
4.0,100.00
2.0,97.74
25.0,79.42
33.0,80.59
122.0,80.91
48.0,69.64
54.0,98.79
7.0,100.00
54.0,99.13
35.0,85.87
70.0,46.62
26.0,92.75
107.0,38.43
30.0,92.51
81.0,0
5.0,100.00
4.0,100.00
89.0,0
66.0,56.92
116.0,66.19
6.0,100.00
81.0,0
3.0,100.00
25.0,79.42
12.0,86.48
4.0,100.00
120.0,80.12
59.0,79.69
67.0,82.20
72.0,77.58
110.0,36.31
4.0,100.00
51.0,98.79
35.0,86.92
56.0,83.30
68.0,58.25
102.0,0
4.0,100.00
6.0,100.00
15.0,93.96
90.0,0
59.0,83.33
68.0,73.34
17.0,86.06
110.0,45.10
4.0,100.00
1.0,99.35
3.0,100.00
8.0,100.00
2.0,99.35
3.0,100.00
111.0,51.98
2.0,99.35
4.0,100.00
73.0,83.56
70.0,58.37
72.0,87.69
84.0,0
61.0,79.36
7.0,96.94
1.0,99.35
109.0,38.65
81.0,0
76.0,0
2.0,97.74
6.0,100.00
107.0,38.21
7.0,96.94
14.0,100.00
7.0,100.00
62.0,89.41
8.0,100.00
41.0,92.34
121.0,58.68
78.0,10.68
61.0,58.95
81.0,0
9.0,96.41
6.0,100.00
121.0,34.12
102.0,0
10.0,96.94
4.0,100.00
25.0,79.42
2.0,97.74
71.0,68.38
5.0,98.91
96.0,0
2.0,100.00
35.0,86.92
25.0,79.42
19.0,99.24
71.0,95.30
3.0,100.00
12.0,86.79
1.0,99.35
54.0,100.00
5.0,100.00
108.0,28.86
43.0,92.61
10.0,96.41
56.0,85.53
10.0,92.69
11.0,89.17
6.0,100.00
1.0,97.91
72.0,77.58
108.0,29.89
8.0,100.00
1.0,98.91
107.0,38.21
123.0,89.72
5.0,100.00
32.0,88.44
1.0,99.35
29.0,100.00
22.0,80.37
71.0,95.30
86.0,0
1.0,99.35
73.0,77.64
73.0,83.56
64.0,52.77
4.0,100.00
97.0,0
61.0,71.29
122.0,70.59
96.0,0
10.0,92.69
57.0,87.79
84.0,0
73.0,83.56
25.0,79.42
86.0,0
70.0,85.41
26.0,85.75
19.0,100.00
58.0,77.19
68.0,73.34
52.0,87.69
108.0,27.83
15.0,93.96
12.0,92.17
51.0,94.24
8.0,100.00
54.0,100.00
121.0,51.46
39.0,85.29
1.0,99.35
1.0,100.00
1.0,99.35
119.0,96.59
25.0,79.42
65.0,71.29
122.0,89.72
53.0,86.92
84.0,0
78.0,15.28
26.0,92.75
82.0,0
64.0,59.81
26.0,85.48
4.0,100.00
2.0,100.00
118.0,43.46
107.0,38.43
7.0,100.00
2.0,100.00
74.0,85.92
81.0,0
46.0,85.31
13.0,95.61
15.0,94.26
25.0,79.42
80.0,0
5.0,100.00
11.0,99.24
25.0,88.27
7.0,100.00
119.0,93.86
76.0,0
44.0,82.81
111.0,51.68
2.0,100.00
82.0,0
28.0,99.64
70.0,58.37
4.0,100.00
1.0,99.35
91.0,0
3.0,100.00
120.0,86.87
5.0,98.91
6.0,98.91
101.0,0
110.0,36.31
25.0,79.42
54.0,89.93
39.0,91.91
42.0,100.00
92.0,0
108.0,30.68
3.0,100.00
1.0,99.35
